   n        time         Cl         Cd
  470800    75.88184   0.5347821   0.2852468
  471200    75.94682   0.5330265   0.2847583
  471600    76.01181   0.5315267   0.2842007
  472000    76.07681   0.5284981   0.2828235
  472400    76.14182   0.5259685   0.2816865
  472800    76.20684   0.5243994   0.2809278
  473200    76.27187   0.5222195   0.2799271
  473600    76.33689   0.5203639   0.2793456
  474000    76.40190   0.5187544   0.2790863
  474400    76.46694   0.5186639   0.2794160
  474800    76.53197   0.5180972   0.2798899
  475200    76.59700   0.5179650   0.2805983
  475600    76.66205   0.5193723   0.2818959
  476000    76.72716   0.5212975   0.2832642
  476400    76.79229   0.5207662   0.2840004
  476800    76.85743   0.5228612   0.2854853
  477200    76.92263   0.5232183   0.2865226
  477600    76.98788   0.5245500   0.2877993
  478000    77.05316   0.5254107   0.2885864
  478400    77.11849   0.5275240   0.2895715
  478800    77.18387   0.5315623   0.2910217
  479200    77.24927   0.5347490   0.2925085
  479600    77.31467   0.5399967   0.2945603
  480000    77.38009   0.5428347   0.2962287
  480400    77.44553   0.5477788   0.2986171
  480800    77.51098   0.5526450   0.3011153
  481200    77.57647   0.5582653   0.3036356
  481600    77.64198   0.5643643   0.3059156
  482000    77.70749   0.5662491   0.3066513
  482400    77.77301   0.5708505   0.3078755
  482800    77.83852   0.5762809   0.3100245
  483200    77.90401   0.5811922   0.3122625
  483600    77.96948   0.5858748   0.3145524
  484000    78.03496   0.5894060   0.3160469
  484400    78.10048   0.5933823   0.3171467
  484800    78.16602   0.5973277   0.3180828
  485200    78.23154   0.5999339   0.3184705
  485600    78.29702   0.6032298   0.3188666
  486000    78.36247   0.6062172   0.3192200
  486400    78.42790   0.6094094   0.3197335
  486800    78.49325   0.6111488   0.3202568
  487200    78.55855   0.6153829   0.3218960
  487600    78.62384   0.6190595   0.3235096
  488000    78.68912   0.6195988   0.3242359
  488400    78.75435   0.6201787   0.3247244
  488800    78.81958   0.6220531   0.3256637
  489200    78.88482   0.6213664   0.3254761
  489600    78.95003   0.6198670   0.3245993
  490000    79.01520   0.6196308   0.3239954
  490400    79.08034   0.6186896   0.3233454
  490800    79.14544   0.6162360   0.3221917
  491200    79.21051   0.6137445   0.3207959
  491600    79.27555   0.6120305   0.3192287
  492000    79.34058   0.6107016   0.3178596
  492400    79.40557   0.6091685   0.3168732
  492800    79.47049   0.6084502   0.3161744
  493200    79.53536   0.6081158   0.3160547
  493600    79.60021   0.6052979   0.3154623
  494000    79.66504   0.6030021   0.3152697
  494400    79.72982   0.6017363   0.3153942
  494800    79.79459   0.5992041   0.3150810
  495200    79.85937   0.5945765   0.3143079
  495600    79.92415   0.5926234   0.3140127
  496000    79.98892   0.5901809   0.3133451
  496400    80.05370   0.5861268   0.3117725
  496800    80.11849   0.5821405   0.3103630
  497200    80.18327   0.5794977   0.3091682
  497600    80.24806   0.5783993   0.3081920
  498000    80.31285   0.5740890   0.3068050
  498400    80.37761   0.5717868   0.3058306
  498800    80.44233   0.5704123   0.3058234
  499200    80.50706   0.5674864   0.3053096
  499600    80.57181   0.5629098   0.3036163
  500000    80.63658   0.5588098   0.3016652
  500400    80.70136   0.5571143   0.3004100
  500800    80.76612   0.5544137   0.2993116
  501200    80.83085   0.5514070   0.2982748
  501600    80.89556   0.5516552   0.2982722
  502000    80.96025   0.5504537   0.2977223
  502400    81.02492   0.5496246   0.2976243
  502800    81.08956   0.5470576   0.2975623
  503200    81.15420   0.5468127   0.2978308
  503600    81.21886   0.5471801   0.2981163
  504000    81.28356   0.5471934   0.2976040
  504400    81.34824   0.5438929   0.2956521
  504800    81.41290   0.5422358   0.2937167
  505200    81.47753   0.5407725   0.2918947
  505600    81.54218   0.5400332   0.2906223
  506000    81.60683   0.5383463   0.2891559
  506400    81.67148   0.5391380   0.2882572
  506800    81.73615   0.5395848   0.2874505
  507200    81.80085   0.5422653   0.2872982
  507600    81.86554   0.5464453   0.2875713
  508000    81.93023   0.5516778   0.2886094
  508400    81.99492   0.5553244   0.2892407
  508800    82.05961   0.5594725   0.2900974
  509200    82.12430   0.5647591   0.2914796
  509600    82.18900   0.5702226   0.2931754
  510000    82.25368   0.5759079   0.2947889
  510400    82.31838   0.5808173   0.2963007
  510800    82.38308   0.5862781   0.2981236
  511200    82.44777   0.5934353   0.3005748
  511600    82.51244   0.5998099   0.3019712
  512000    82.57716   0.6061607   0.3033169
  512400    82.64188   0.6099992   0.3038283
  512800    82.70656   0.6154403   0.3045385
  513200    82.77123   0.6178868   0.3041756
  513600    82.83591   0.6188053   0.3033190
  514000    82.90057   0.6204926   0.3023880
  514400    82.96521   0.6231023   0.3016191
  514800    83.02986   0.6256066   0.3013342
  515200    83.09445   0.6288862   0.3019576
  515600    83.15899   0.6321863   0.3030907
  516000    83.22350   0.6366417   0.3047496
  516400    83.28803   0.6406053   0.3062440
  516800    83.35253   0.6447511   0.3079499
  517200    83.41699   0.6486428   0.3093811
  517600    83.48141   0.6510934   0.3104761
  518000    83.54581   0.6543575   0.3121131
  518400    83.61016   0.6572498   0.3136023
  518800    83.67449   0.6579314   0.3140913
  519200    83.73882   0.6592196   0.3147509
  519600    83.80316   0.6614123   0.3154199
  520000    83.86749   0.6633062   0.3165356
  520400    83.93180   0.6642926   0.3175234
  520800    83.99611   0.6660558   0.3187231
  521200    84.06044   0.6659502   0.3193778
  521600    84.12475   0.6644070   0.3192414
  522000    84.18907   0.6659404   0.3193188
  522400    84.25339   0.6666269   0.3196128
  522800    84.31769   0.6653843   0.3197469
  523200    84.38194   0.6648818   0.3201341
  523600    84.44621   0.6634434   0.3200600
  524000    84.51049   0.6628491   0.3201251
  524400    84.57475   0.6614747   0.3202542
  524800    84.63898   0.6607346   0.3209897
  525200    84.70324   0.6601413   0.3219404
  525600    84.76751   0.6585815   0.3221890
  526000    84.83176   0.6560728   0.3219922
  526400    84.89602   0.6572304   0.3227251
  526800    84.96029   0.6517040   0.3211155
  527200    85.02454   0.6485670   0.3203741
  527600    85.08876   0.6474377   0.3203796
  528000    85.15294   0.6480882   0.3213048
  528400    85.21715   0.6461884   0.3217019
  528800    85.28136   0.6442496   0.3220349
  529200    85.34556   0.6439455   0.3225514
  529600    85.40979   0.6432939   0.3233182
  530000    85.47406   0.6415126   0.3233738
  530400    85.53833   0.6393764   0.3233353
  530800    85.60262   0.6413630   0.3242466
  531200    85.66692   0.6432862   0.3253363
  531600    85.73124   0.6426031   0.3258152
  532000    85.79553   0.6419010   0.3259377
  532400    85.85985   0.6409158   0.3255117
  532800    85.92418   0.6394682   0.3251090
  533200    85.98852   0.6403942   0.3251876
  533600    86.05287   0.6385579   0.3240866
  534000    86.11725   0.6389329   0.3235496
  534400    86.18162   0.6387302   0.3232239
  534800    86.24595   0.6384788   0.3228774
  535200    86.31025   0.6386303   0.3228066
  535600    86.37457   0.6393551   0.3229365
  536000    86.43890   0.6388349   0.3225808
  536400    86.50324   0.6400104   0.3228001
  536800    86.56759   0.6415234   0.3234824
  537200    86.63194   0.6436646   0.3241468
  537600    86.69635   0.6459703   0.3249112
  538000    86.76076   0.6498635   0.3264033
  538400    86.82515   0.6521832   0.3275521
  538800    86.88959   0.6558008   0.3289447
  539200    86.95406   0.6588211   0.3300823
  539600    87.01854   0.6627905   0.3310571
  540000    87.08302   0.6647882   0.3316662
  540400    87.14750   0.6709600   0.3337367
  540800    87.21199   0.6761482   0.3356165
