   n        time         Cl         Cd
  416800    67.16496   0.5475250   0.2668552
  417600    67.29429   0.5477010   0.2660136
  418400    67.42358   0.5472872   0.2645140
  419200    67.55286   0.5478753   0.2642384
  420000    67.68206   0.5489490   0.2648413
  420800    67.81123   0.5474562   0.2638260
  421600    67.94037   0.5447742   0.2629807
  422400    68.06948   0.5463673   0.2638758
  423200    68.19861   0.5471807   0.2655353
  424000    68.32783   0.5494629   0.2673280
  424800    68.45709   0.5516107   0.2692588
  425600    68.58641   0.5547595   0.2714849
  426400    68.71580   0.5583904   0.2735724
  427200    68.84519   0.5607559   0.2753966
  428000    68.97465   0.5630816   0.2771193
  428800    69.10413   0.5657813   0.2788803
  429600    69.23362   0.5660653   0.2799607
  430400    69.36316   0.5676752   0.2812960
  431200    69.49275   0.5665204   0.2817190
  432000    69.62238   0.5676004   0.2820308
  432800    69.75208   0.5656498   0.2810048
  433600    69.88180   0.5612180   0.2790669
  434340    70.00183   0.5598369   0.2775681
  434360    70.00508   0.5598295   0.2775473
  434380    70.00832   0.5598023   0.2775246
  434400    70.01157   0.5597750   0.2775034
  434420    70.01481   0.5597242   0.2774768
  434440    70.01806   0.5596408   0.2774402
  434460    70.02130   0.5595215   0.2773912
  434480    70.02455   0.5593477   0.2773311
  434500    70.02780   0.5591216   0.2772612
  434520    70.03104   0.5588621   0.2771807
  434540    70.03429   0.5585743   0.2770911
  434560    70.03753   0.5582814   0.2769982
  434580    70.04078   0.5579842   0.2769024
  434600    70.04402   0.5576620   0.2767989
  434620    70.04727   0.5573314   0.2766921
  434640    70.05051   0.5570233   0.2765889
  434660    70.05376   0.5567426   0.2764896
  434680    70.05700   0.5564669   0.2763902
  434700    70.06025   0.5561928   0.2762915
  434720    70.06349   0.5559428   0.2761990
  434740    70.06674   0.5557055   0.2761091
  434760    70.06998   0.5554706   0.2760191
  434780    70.07323   0.5552452   0.2759319
  434800    70.07647   0.5550355   0.2758482
  434820    70.07971   0.5548553   0.2757685
  434840    70.08296   0.5546989   0.2756906
  434860    70.08620   0.5545514   0.2756128
  434880    70.08945   0.5544110   0.2755353
  434900    70.09269   0.5542788   0.2754573
  434920    70.09594   0.5541699   0.2753796
  434940    70.09918   0.5541010   0.2753052
  434960    70.10242   0.5540632   0.2752352
  434980    70.10567   0.5540199   0.2751649
  435000    70.10891   0.5539563   0.2750911
  435020    70.11216   0.5539036   0.2750190
  435040    70.11540   0.5538694   0.2749494
  435060    70.11864   0.5538147   0.2748762
  435080    70.12189   0.5537266   0.2747990
  435100    70.12513   0.5536452   0.2747256
  435120    70.12837   0.5536000   0.2746598
  435140    70.13162   0.5535759   0.2745985
  435160    70.13486   0.5535556   0.2745396
  435180    70.13810   0.5535387   0.2744833
  435200    70.14135   0.5535224   0.2744301
  435220    70.14459   0.5534947   0.2743787
  435240    70.14784   0.5534564   0.2743297
  435260    70.15108   0.5534158   0.2742839
  435280    70.15432   0.5533665   0.2742378
  435300    70.15757   0.5533100   0.2741906
  435320    70.16081   0.5532586   0.2741460
  435340    70.16405   0.5532130   0.2741060
  435360    70.16730   0.5531674   0.2740693
  435380    70.17054   0.5531212   0.2740360
  435400    70.17378   0.5530783   0.2740070
  435420    70.17703   0.5530513   0.2739849
  435440    70.18027   0.5530590   0.2739740
  435460    70.18351   0.5530987   0.2739732
  435480    70.18676   0.5531526   0.2739783
  435500    70.19000   0.5532087   0.2739861
  435520    70.19324   0.5532591   0.2739940
  435540    70.19649   0.5533053   0.2740027
