"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"Function0"	"Points:0"	"Points:1"	"Points:2"
9.18240e-01	3.96486e-18	-1.98253e-18	0.00000e+00	6.55889e-01	2.62356e-01	-2.60860e-03	-1.70569e-01	1.03704e-01	5.50000e-02
9.18922e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.56376e-01	2.62550e-01	-2.22861e-03	-1.66110e-01	1.03590e-01	5.50000e-02
9.19155e-01	3.96486e-18	9.91263e-23	0.00000e+00	6.56542e-01	2.62617e-01	-1.86933e-03	-1.61633e-01	1.03461e-01	5.50000e-02
9.19695e-01	-3.96486e-18	-2.97399e-18	0.00000e+00	6.56925e-01	2.62770e-01	-1.89843e-03	-1.57138e-01	1.03319e-01	5.50000e-02
9.20224e-01	1.98253e-22	0.00000e+00	0.00000e+00	6.57305e-01	2.62922e-01	-1.71059e-03	-1.52625e-01	1.03162e-01	5.50000e-02
9.20388e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.57420e-01	2.62968e-01	-1.29469e-03	-1.48096e-01	1.02992e-01	5.50000e-02
9.20488e-01	3.96505e-18	0.00000e+00	0.00000e+00	6.57491e-01	2.62996e-01	-1.05760e-03	-1.43550e-01	1.02808e-01	5.50000e-02
9.20762e-01	-3.96565e-18	9.91263e-19	0.00000e+00	6.57686e-01	2.63074e-01	-1.03560e-03	-1.38989e-01	1.02610e-01	5.50000e-02
9.21127e-01	-3.96505e-18	5.94748e-18	0.00000e+00	6.57947e-01	2.63179e-01	-1.09176e-03	-1.34412e-01	1.02399e-01	5.50000e-02
9.21465e-01	3.96486e-18	-1.98253e-18	0.00000e+00	6.58190e-01	2.63276e-01	-1.15509e-03	-1.29821e-01	1.02174e-01	5.50000e-02
9.21805e-01	-3.96505e-18	0.00000e+00	0.00000e+00	6.58433e-01	2.63373e-01	-1.14334e-03	-1.25216e-01	1.01937e-01	5.50000e-02
9.22129e-01	0.00000e+00	-1.98253e-18	0.00000e+00	6.58664e-01	2.63466e-01	-1.04422e-03	-1.20597e-01	1.01685e-01	5.50000e-02
9.22422e-01	0.00000e+00	9.91263e-19	0.00000e+00	6.58873e-01	2.63549e-01	-9.75305e-04	-1.15964e-01	1.01421e-01	5.50000e-02
9.22812e-01	-1.98253e-22	-3.96495e-18	0.00000e+00	6.59153e-01	2.63661e-01	-9.82030e-04	-1.11320e-01	1.01144e-01	5.50000e-02
9.23342e-01	-1.98273e-18	0.00000e+00	0.00000e+00	6.59533e-01	2.63813e-01	-9.61531e-04	-1.06663e-01	1.00855e-01	5.50000e-02
9.23889e-01	1.98233e-18	0.00000e+00	0.00000e+00	6.59924e-01	2.63969e-01	-8.54378e-04	-1.01994e-01	1.00552e-01	5.50000e-02
9.24331e-01	0.00000e+00	0.00000e+00	0.00000e+00	6.60239e-01	2.64096e-01	-7.18269e-04	-9.73145e-02	1.00238e-01	5.50000e-02
9.24622e-01	-3.96505e-18	1.98253e-18	0.00000e+00	6.60447e-01	2.64179e-01	-6.13548e-04	-9.26245e-02	9.99105e-02	5.50000e-02
9.24770e-01	-3.96525e-18	0.00000e+00	0.00000e+00	6.60551e-01	2.64221e-01	-5.51449e-04	-8.79246e-02	9.95714e-02	5.50000e-02
