x0	y0	y1	y2	y3	y4	y5	y6	y7	y8	
6.249390e-01 	1.291339e-01 	1.159599e-01 	9.492039e-02 	7.389888e-02 	3.440255e-02 	2.577932e-02 	3.622563e-02 	1.558186e-01 	6.596445e-02 	 
6.405029e-01 	1.292060e-01 	1.161056e-01 	9.520075e-02 	7.421484e-02 	3.868389e-02 	3.260769e-02 	5.583824e-02 	1.542976e-01 	5.267309e-02 	 
6.562500e-01 	1.292785e-01 	1.162451e-01 	9.546075e-02 	7.444714e-02 	4.218051e-02 	4.570553e-02 	7.562306e-02 	1.444530e-01 	7.836920e-02 	 
6.718140e-01 	1.293463e-01 	1.163750e-01 	9.568415e-02 	7.462180e-02 	4.426194e-02 	6.551734e-02 	9.071877e-02 	1.312837e-01 	1.114391e-01 	 
6.873474e-01 	1.294078e-01 	1.164934e-01 	9.587101e-02 	7.478630e-02 	4.475357e-02 	8.773561e-02 	1.008749e-01 	1.175446e-01 	1.151564e-01 	 
7.030945e-01 	1.294586e-01 	1.166016e-01 	9.602247e-02 	7.498628e-02 	4.373233e-02 	1.007227e-01 	1.089228e-01 	1.058129e-01 	7.272727e-02 	 
7.186584e-01 	1.294982e-01 	1.166986e-01 	9.614146e-02 	7.524759e-02 	4.156291e-02 	9.445378e-02 	1.157271e-01 	9.673692e-02 	4.067087e-02 	 
7.342224e-01 	1.295318e-01 	1.167906e-01 	9.624633e-02 	7.557529e-02 	3.870561e-02 	7.097862e-02 	1.189562e-01 	8.848554e-02 	9.879944e-02 	 
7.499695e-01 	1.295661e-01 	1.168859e-01 	9.634716e-02 	7.594746e-02 	3.561498e-02 	3.940871e-02 	1.157264e-01 	8.036409e-02 	1.886256e-01 	 
7.655029e-01 	1.296055e-01 	1.169806e-01 	9.644693e-02 	7.630699e-02 	3.281373e-02 	1.215532e-02 	1.059377e-01 	7.550094e-02 	2.320745e-01 	 
7.810669e-01 	1.296511e-01 	1.170745e-01 	9.654608e-02 	7.660494e-02 	3.062683e-02 	-3.856530e-04 	9.367478e-02 	7.758166e-02 	2.322776e-01 	 
7.968140e-01 	1.297017e-01 	1.171619e-01 	9.663863e-02 	7.680593e-02 	2.930895e-02 	5.369548e-03 	8.956302e-02 	8.683844e-02 	2.252356e-01 	 
8.123779e-01 	1.297467e-01 	1.172327e-01 	9.671972e-02 	7.689610e-02 	2.905512e-02 	2.201084e-02 	1.076844e-01 	9.855327e-02 	2.152391e-01 	 
8.279419e-01 	1.297787e-01 	1.172859e-01 	9.679816e-02 	7.689578e-02 	2.990492e-02 	3.863406e-02 	1.483965e-01 	1.068228e-01 	1.916238e-01 	 
8.436890e-01 	1.297949e-01 	1.173316e-01 	9.688351e-02 	7.684552e-02 	3.185492e-02 	5.115696e-02 	1.874649e-01 	1.072048e-01 	1.577938e-01 	 
8.592529e-01 	1.298023e-01 	1.173794e-01 	9.697952e-02 	7.680103e-02 	3.471283e-02 	6.387955e-02 	2.069186e-01 	9.773346e-02 	1.322830e-01 	 
8.748474e-01 	1.298097e-01 	1.174375e-01 	9.709598e-02 	7.681961e-02 	3.819983e-02 	8.442744e-02 	2.118264e-01 	7.843371e-02 	1.291043e-01 	 
8.905945e-01 	1.298269e-01 	1.175181e-01 	9.724254e-02 	7.694187e-02 	4.192122e-02 	1.208638e-01 	2.028919e-01 	5.150919e-02 	1.409891e-01 	 
9.061584e-01 	1.298644e-01 	1.176268e-01 	9.741482e-02 	7.716853e-02 	4.528760e-02 	1.742535e-01 	1.867056e-01 	2.669520e-02 	1.494810e-01 	 
9.217224e-01 	1.299290e-01 	1.177637e-01 	9.760353e-02 	7.747730e-02 	4.787065e-02 	2.230702e-01 	1.636625e-01 	3.961322e-02 	1.473633e-01 	 
9.374695e-01 	1.300206e-01 	1.179195e-01 	9.779768e-02 	7.783393e-02 	4.927204e-02 	2.327189e-01 	1.379468e-01 	9.029179e-02 	1.383514e-01 	 
9.530334e-01 	1.301241e-01 	1.180774e-01 	9.798812e-02 	7.818106e-02 	4.913509e-02 	1.971862e-01 	1.162936e-01 	1.381324e-01 	1.281886e-01 	 
9.685974e-01 	1.302269e-01 	1.182369e-01 	9.817352e-02 	7.847003e-02 	4.731042e-02 	1.416382e-01 	9.822170e-02 	1.657478e-01 	1.193068e-01 	 
9.843445e-01 	1.303287e-01 	1.183996e-01 	9.834275e-02 	7.866595e-02 	4.383677e-02 	9.143658e-02 	7.719988e-02 	1.354180e-01 	1.128972e-01 	 
9.999084e-01 	1.304256e-01 	1.185484e-01 	9.847704e-02 	7.875080e-02 	3.922916e-02 	5.995396e-02 	4.827920e-02 	1.228559e-01 	1.024125e-01 	 
1.015503e+00 	1.305089e-01 	1.186738e-01 	9.857678e-02 	7.873510e-02 	3.421445e-02 	4.726759e-02 	2.242520e-02 	1.441036e-01 	9.264304e-02 	 
1.031067e+00 	1.305726e-01 	1.187721e-01 	9.864018e-02 	7.864354e-02 	2.976296e-02 	4.783806e-02 	1.880773e-02 	1.689902e-01 	8.599617e-02 	 
1.046814e+00 	1.306100e-01 	1.188414e-01 	9.867288e-02 	7.850415e-02 	2.686393e-02 	5.420516e-02 	3.045719e-02 	1.854989e-01 	6.176730e-02 	 
1.062378e+00 	1.306246e-01 	1.188871e-01 	9.868343e-02 	7.833839e-02 	2.640885e-02 	6.080693e-02 	4.174190e-02 	1.969907e-01 	2.746302e-02 	 
1.077972e+00 	1.306293e-01 	1.189121e-01 	9.867171e-02 	7.816093e-02 	2.870153e-02 	6.672227e-02 	5.309377e-02 	2.041650e-01 	6.974534e-03 	 
1.093719e+00 	1.306251e-01 	1.189121e-01 	9.863846e-02 	7.798866e-02 	3.352261e-02 	7.450269e-02 	6.940822e-02 	2.047843e-01 	1.484184e-02 	 
1.109283e+00 	1.306108e-01 	1.188886e-01 	9.859136e-02 	7.783251e-02 	3.988668e-02 	8.802348e-02 	9.010416e-02 	2.067881e-01 	4.783848e-02 	 
1.124847e+00 	1.305915e-01 	1.188449e-01 	9.853453e-02 	7.768671e-02 	4.666480e-02 	1.106037e-01 	1.119961e-01 	2.131972e-01 	9.090138e-02 	 
1.140625e+00 	1.305661e-01 	1.187832e-01 	9.846664e-02 	7.754566e-02 	5.274294e-02 	1.380020e-01 	1.312805e-01 	2.136078e-01 	1.200073e-01 	 
1.156189e+00 	1.305327e-01 	1.187133e-01 	9.838855e-02 	7.741219e-02 	5.693137e-02 	1.536210e-01 	1.432680e-01 	2.011481e-01 	1.258823e-01 	 
1.171753e+00 	1.304994e-01 	1.186440e-01 	9.830292e-02 	7.728749e-02 	5.842214e-02 	1.443044e-01 	1.444456e-01 	1.777251e-01 	1.257000e-01 	 
1.187347e+00 	1.304766e-01 	1.185815e-01 	9.821074e-02 	7.717512e-02 	5.658531e-02 	1.121039e-01 	1.334194e-01 	1.490438e-01 	1.278863e-01 	 
1.203094e+00 	1.304630e-01 	1.185278e-01 	9.810842e-02 	7.708860e-02 	5.121434e-02 	7.026634e-02 	1.126916e-01 	1.206401e-01 	1.204236e-01 	 
1.218658e+00 	1.304599e-01 	1.184867e-01 	9.800050e-02 	7.705757e-02 	4.304445e-02 	3.662056e-02 	8.994244e-02 	9.701942e-02 	1.008011e-01 	 
1.234253e+00 	1.304704e-01 	1.184555e-01 	9.789801e-02 	7.710667e-02 	3.342474e-02 	2.326371e-02 	7.525478e-02 	7.892491e-02 	8.353505e-02 	 
1.249817e+00 	1.304880e-01 	1.184374e-01 	9.781956e-02 	7.723988e-02 	2.436035e-02 	2.941973e-02 	7.496654e-02 	6.815650e-02 	7.447261e-02 	 
1.265564e+00 	1.305100e-01 	1.184460e-01 	9.778169e-02 	7.743488e-02 	1.801888e-02 	4.065362e-02 	8.899516e-02 	7.056838e-02 	7.003694e-02 	 
1.281158e+00 	1.305462e-01 	1.184915e-01 	9.779134e-02 	7.765215e-02 	1.637929e-02 	4.398146e-02 	1.180877e-01 	8.825270e-02 	6.976274e-02 	 
1.296722e+00 	1.306050e-01 	1.185747e-01 	9.785378e-02 	7.786452e-02 	2.005007e-02 	4.326416e-02 	1.556940e-01 	1.112290e-01 	7.375366e-02 	 
1.312469e+00 	1.306870e-01 	1.186975e-01 	9.797902e-02 	7.805764e-02 	2.833364e-02 	5.143770e-02 	1.817691e-01 	1.226994e-01 	8.502709e-02 	 
1.328064e+00 	1.307882e-01 	1.188595e-01 	9.815982e-02 	7.822245e-02 	3.896436e-02 	7.144223e-02 	1.909465e-01 	1.121566e-01 	1.058903e-01 	 
1.343628e+00 	1.309077e-01 	1.190578e-01 	9.838168e-02 	7.836891e-02 	4.956178e-02 	9.809370e-02 	1.903937e-01 	8.241493e-02 	1.320924e-01 	 
1.359192e+00 	1.310440e-01 	1.192763e-01 	9.862736e-02 	7.851465e-02 	5.804934e-02 	1.377754e-01 	1.814179e-01 	5.079032e-02 	1.590336e-01 	 
1.374969e+00 	1.311844e-01 	1.195007e-01 	9.888630e-02 	7.868481e-02 	6.303607e-02 	1.940798e-01 	1.623742e-01 	3.224407e-02 	1.806641e-01 	 
1.390533e+00 	1.313080e-01 	1.197164e-01 	9.915012e-02 	7.888996e-02 	6.356389e-02 	2.346418e-01 	1.372116e-01 	2.332974e-02 	1.849387e-01 	 
1.406097e+00 	1.314119e-01 	1.199238e-01 	9.942112e-02 	7.913107e-02 	5.955588e-02 	2.308719e-01 	1.112724e-01 	1.760483e-02 	1.717240e-01 	 
1.421875e+00 	1.314997e-01 	1.201230e-01 	9.970060e-02 	7.940195e-02 	5.165021e-02 	1.918725e-01 	8.609603e-02 	2.035027e-02 	1.538182e-01 	 
1.437439e+00 	1.315704e-01 	1.203099e-01 	9.998442e-02 	7.967752e-02 	4.173024e-02 	1.476150e-01 	5.754624e-02 	3.230016e-02 	1.402068e-01 	 
1.453003e+00 	1.316336e-01 	1.204919e-01 	1.002707e-01 	7.994028e-02 	3.198912e-02 	1.150627e-01 	2.614617e-02 	4.006518e-02 	1.328986e-01 	 
1.468597e+00 	1.316992e-01 	1.206659e-01 	1.005517e-01 	8.017445e-02 	2.468677e-02 	9.476344e-02 	1.003228e-02 	4.912765e-02 	1.292161e-01 	 
1.484344e+00 	1.317668e-01 	1.208259e-01 	1.008310e-01 	8.037184e-02 	2.150094e-02 	8.005809e-02 	2.236057e-02 	7.527585e-02 	1.216054e-01 	 
1.499939e+00 	1.318267e-01 	1.209688e-01 	1.010997e-01 	8.053139e-02 	2.315908e-02 	6.699574e-02 	4.953606e-02 	1.085987e-01 	1.099414e-01 	 
1.515503e+00 	1.318817e-01 	1.211021e-01 	1.013599e-01 	8.068023e-02 	2.897320e-02 	5.788385e-02 	7.180459e-02 	1.380568e-01 	9.735209e-02 	 
1.531097e+00 	1.319390e-01 	1.212257e-01 	1.016088e-01 	8.084916e-02 	3.729102e-02 	6.002945e-02 	8.423599e-02 	1.625202e-01 	7.977482e-02 	 
1.546844e+00 	1.319934e-01 	1.213415e-01 	1.018499e-01 	8.107099e-02 	4.618715e-02 	7.694993e-02 	9.246439e-02 	1.812186e-01 	5.806640e-02 	 
1.562439e+00 	1.320438e-01 	1.214554e-01 	1.020838e-01 	8.135896e-02 	5.365803e-02 	1.007204e-01 	1.002648e-01 	1.936240e-01 	4.460334e-02 	 
1.578003e+00 	1.321001e-01 	1.215764e-01 	1.023190e-01 	8.171765e-02 	5.848514e-02 	1.200022e-01 	1.064285e-01 	1.982380e-01 	3.846843e-02 	 
1.593597e+00 	1.321627e-01 	1.217126e-01 	1.025583e-01 	8.213867e-02 	5.976361e-02 	1.258465e-01 	1.075697e-01 	1.942495e-01 	2.906137e-02 	 
1.609344e+00 	1.322375e-01 	1.218721e-01 	1.028078e-01 	8.261345e-02 	5.705995e-02 	1.126486e-01 	1.012634e-01 	1.820049e-01 	1.093910e-02 	 
1.624939e+00 	1.323312e-01 	1.220509e-01 	1.030674e-01 	8.311732e-02 	5.091083e-02 	8.429634e-02 	8.781553e-02 	1.631165e-01 	-1.134980e-02 	 
1.640503e+00 	1.324407e-01 	1.222493e-01 	1.033464e-01 	8.364711e-02 	4.279175e-02 	5.485053e-02 	7.353910e-02 	1.399906e-01 	-2.188680e-02 	 
1.656097e+00 	1.325599e-01 	1.224691e-01 	1.036564e-01 	8.419634e-02 	3.490099e-02 	3.926671e-02 	7.061982e-02 	1.157646e-01 	-1.255894e-02 	 
1.671875e+00 	1.326930e-01 	1.227189e-01 	1.040123e-01 	8.476319e-02 	2.948916e-02 	3.911382e-02 	8.582683e-02 	9.393547e-02 	1.085718e-02 	 
1.687439e+00 	1.328409e-01 	1.229945e-01 	1.044081e-01 	8.532458e-02 	2.839019e-02 	4.136856e-02 	1.162807e-01 	7.933840e-02 	4.429603e-02 	 
1.703033e+00 	1.330026e-01 	1.232987e-01 	1.048482e-01 	8.588122e-02 	3.199443e-02 	3.639919e-02 	1.555600e-01 	7.496989e-02 	7.714309e-02 	 
1.718597e+00 	1.331791e-01 	1.236306e-01 	1.053329e-01 	8.643452e-02 	3.931405e-02 	3.228833e-02 	1.776220e-01 	8.048586e-02 	9.850368e-02 	 
1.734192e+00 	1.333653e-01 	1.239887e-01 	1.058595e-01 	8.699291e-02 	4.834234e-02 	4.627923e-02 	1.875309e-01 	8.925156e-02 	1.056122e-01 	 
1.749939e+00 	1.335626e-01 	1.243774e-01 	1.064311e-01 	8.757925e-02 	5.701188e-02 	8.258917e-02 	2.116614e-01 	8.924450e-02 	1.008384e-01 	 
1.765533e+00 	1.337684e-01 	1.247843e-01 	1.070272e-01 	8.820927e-02 	6.341534e-02 	1.230202e-01 	2.333855e-01 	7.275062e-02 	8.891693e-02 	 
1.781128e+00 	1.339828e-01 	1.252083e-01 	1.076497e-01 	8.891686e-02 	6.658079e-02 	1.546146e-01 	2.343872e-01 	3.738523e-02 	7.403258e-02 	 
1.796692e+00 	1.342032e-01 	1.256427e-01 	1.083008e-01 	8.970526e-02 	6.608025e-02 	1.783160e-01 	2.205231e-01 	1.866877e-04 	5.935151e-02 	 
