f	SCd	
7.055671e+01 	 2.435569e-15 	 
7.057191e+01 	 2.665885e-15 	 
7.058711e+01 	 2.568867e-15 	 
7.060231e+01 	 2.638692e-15 	 
7.061751e+01 	 2.923674e-15 	 
7.063271e+01 	 2.771904e-15 	 
7.064791e+01 	 2.651746e-15 	 
7.066311e+01 	 2.654857e-15 	 
7.067831e+01 	 2.634803e-15 	 
7.069351e+01 	 2.689178e-15 	 
7.070871e+01 	 2.931340e-15 	 
7.072391e+01 	 2.609263e-15 	 
7.073911e+01 	 2.514468e-15 	 
7.075431e+01 	 2.605712e-15 	 
7.076951e+01 	 2.594531e-15 	 
7.078471e+01 	 2.668390e-15 	 
7.079991e+01 	 2.751514e-15 	 
7.081511e+01 	 2.552966e-15 	 
7.083031e+01 	 2.463880e-15 	 
7.084551e+01 	 2.530715e-15 	 
7.086071e+01 	 2.532891e-15 	 
7.087591e+01 	 2.707437e-15 	 
7.089111e+01 	 2.483391e-15 	 
7.090631e+01 	 2.493798e-15 	 
7.092151e+01 	 2.727342e-15 	 
7.093670e+01 	 2.457601e-15 	 
7.095190e+01 	 2.468551e-15 	 
7.096710e+01 	 2.683411e-15 	 
7.098230e+01 	 2.452291e-15 	 
7.099750e+01 	 2.601949e-15 	 
7.101270e+01 	 2.670403e-15 	 
7.102790e+01 	 2.532962e-15 	 
7.104310e+01 	 2.258931e-15 	 
7.105830e+01 	 2.809620e-15 	 
7.107350e+01 	 2.811489e-15 	 
7.108870e+01 	 2.703759e-15 	 
7.110390e+01 	 2.740305e-15 	 
7.111910e+01 	 2.650019e-15 	 
7.113430e+01 	 2.421557e-15 	 
7.114950e+01 	 3.014256e-15 	 
7.116470e+01 	 2.658695e-15 	 
7.117990e+01 	 2.575016e-15 	 
7.119510e+01 	 2.653143e-15 	 
7.121030e+01 	 2.277099e-15 	 
7.122550e+01 	 2.153250e-15 	 
7.124070e+01 	 2.677784e-15 	 
7.125590e+01 	 2.426820e-15 	 
7.127110e+01 	 2.443701e-15 	 
7.128630e+01 	 2.839001e-15 	 
7.130150e+01 	 2.507292e-15 	 
7.131670e+01 	 2.451202e-15 	 
7.133190e+01 	 2.574303e-15 	 
7.134710e+01 	 2.421499e-15 	 
7.136229e+01 	 2.554388e-15 	 
7.137749e+01 	 2.668032e-15 	 
7.139269e+01 	 2.411768e-15 	 
7.140789e+01 	 2.570430e-15 	 
7.142309e+01 	 2.803353e-15 	 
7.143829e+01 	 2.537418e-15 	 
7.145349e+01 	 2.353939e-15 	 
7.146869e+01 	 2.763350e-15 	 
7.148389e+01 	 2.399467e-15 	 
7.149909e+01 	 2.446226e-15 	 
7.151429e+01 	 2.720874e-15 	 
7.152949e+01 	 2.737820e-15 	 
7.154469e+01 	 2.392278e-15 	 
7.155989e+01 	 2.754339e-15 	 
7.157509e+01 	 2.401835e-15 	 
7.159029e+01 	 2.629578e-15 	 
7.160549e+01 	 2.912693e-15 	 
7.162069e+01 	 2.463269e-15 	 
7.163589e+01 	 2.178125e-15 	 
7.165109e+01 	 2.583257e-15 	 
7.166629e+01 	 2.666189e-15 	 
7.168149e+01 	 2.357071e-15 	 
7.169669e+01 	 2.477557e-15 	 
7.171189e+01 	 2.408913e-15 	 
7.172709e+01 	 2.587043e-15 	 
7.174229e+01 	 2.554553e-15 	 
7.175749e+01 	 2.480883e-15 	 
7.177268e+01 	 2.541174e-15 	 
7.178788e+01 	 2.845221e-15 	 
7.180308e+01 	 2.641734e-15 	 
7.181828e+01 	 2.447255e-15 	 
7.183348e+01 	 2.661405e-15 	 
7.184868e+01 	 2.518876e-15 	 
7.186388e+01 	 2.509802e-15 	 
7.187908e+01 	 2.581694e-15 	 
7.189428e+01 	 2.542791e-15 	 
7.190948e+01 	 2.817957e-15 	 
7.192468e+01 	 2.439209e-15 	 
7.193988e+01 	 2.235117e-15 	 
7.195508e+01 	 2.525187e-15 	 
7.197028e+01 	 2.804038e-15 	 
7.198548e+01 	 2.533106e-15 	 
7.200068e+01 	 2.574542e-15 	 
7.201588e+01 	 2.424928e-15 	 
7.203108e+01 	 2.313105e-15 	 
7.204628e+01 	 2.428534e-15 	 
7.206148e+01 	 2.463896e-15 	 
7.207668e+01 	 2.253881e-15 	 
7.209188e+01 	 2.521928e-15 	 
7.210708e+01 	 2.534604e-15 	 
7.212228e+01 	 2.290830e-15 	 
7.213748e+01 	 2.448888e-15 	 
7.215268e+01 	 2.386960e-15 	 
7.216788e+01 	 2.147423e-15 	 
7.218308e+01 	 2.264130e-15 	 
7.219827e+01 	 2.493188e-15 	 
7.221347e+01 	 2.565557e-15 	 
7.222867e+01 	 2.755691e-15 	 
7.224387e+01 	 2.502858e-15 	 
7.225907e+01 	 2.454412e-15 	 
7.227427e+01 	 2.768688e-15 	 
7.228947e+01 	 2.698241e-15 	 
7.230467e+01 	 2.339890e-15 	 
7.231987e+01 	 2.725066e-15 	 
7.233507e+01 	 2.596967e-15 	 
7.235027e+01 	 2.495266e-15 	 
7.236547e+01 	 2.683278e-15 	 
7.238067e+01 	 2.614955e-15 	 
7.239587e+01 	 2.293620e-15 	 
7.241107e+01 	 2.657956e-15 	 
7.242627e+01 	 2.576788e-15 	 
7.244147e+01 	 2.557188e-15 	 
7.245667e+01 	 2.868708e-15 	 
7.247187e+01 	 2.616713e-15 	 
7.248707e+01 	 2.147780e-15 	 
7.250227e+01 	 2.508680e-15 	 
7.251747e+01 	 2.368109e-15 	 
7.253267e+01 	 2.363759e-15 	 
7.254787e+01 	 2.828841e-15 	 
7.256307e+01 	 2.731619e-15 	 
7.257827e+01 	 2.249757e-15 	 
7.259347e+01 	 2.516221e-15 	 
7.260866e+01 	 2.677798e-15 	 
7.262386e+01 	 2.188767e-15 	 
7.263906e+01 	 2.644856e-15 	 
7.265426e+01 	 2.680292e-15 	 
7.266946e+01 	 2.309744e-15 	 
7.268466e+01 	 2.445957e-15 	 
7.269986e+01 	 2.498117e-15 	 
7.271506e+01 	 2.418412e-15 	 
7.273026e+01 	 2.398843e-15 	 
7.274546e+01 	 2.423382e-15 	 
7.276066e+01 	 2.528588e-15 	 
7.277586e+01 	 2.427075e-15 	 
7.279106e+01 	 2.341284e-15 	 
7.280626e+01 	 2.368292e-15 	 
7.282146e+01 	 2.327868e-15 	 
7.283666e+01 	 2.468489e-15 	 
7.285186e+01 	 2.495532e-15 	 
7.286706e+01 	 2.686971e-15 	 
7.288226e+01 	 2.354943e-15 	 
7.289746e+01 	 2.343207e-15 	 
7.291266e+01 	 2.368361e-15 	 
7.292786e+01 	 2.438803e-15 	 
7.294306e+01 	 2.546636e-15 	 
7.295826e+01 	 2.447761e-15 	 
7.297346e+01 	 2.308300e-15 	 
7.298866e+01 	 2.468023e-15 	 
7.300386e+01 	 2.388008e-15 	 
7.301906e+01 	 2.429452e-15 	 
7.303425e+01 	 2.432872e-15 	 
7.304945e+01 	 2.434974e-15 	 
7.306465e+01 	 2.466401e-15 	 
7.307985e+01 	 2.436528e-15 	 
7.309505e+01 	 2.396563e-15 	 
7.311025e+01 	 2.366518e-15 	 
7.312545e+01 	 2.514866e-15 	 
7.314065e+01 	 2.399717e-15 	 
7.315585e+01 	 2.326637e-15 	 
7.317105e+01 	 2.419178e-15 	 
7.318625e+01 	 2.554418e-15 	 
7.320145e+01 	 2.395070e-15 	 
7.321665e+01 	 2.469984e-15 	 
7.323185e+01 	 2.454290e-15 	 
7.324705e+01 	 2.741051e-15 	 
7.326225e+01 	 2.698490e-15 	 
7.327745e+01 	 2.253260e-15 	 
7.329265e+01 	 2.317641e-15 	 
7.330785e+01 	 2.630616e-15 	 
7.332305e+01 	 2.606997e-15 	 
7.333825e+01 	 2.232324e-15 	 
7.335345e+01 	 2.380726e-15 	 
7.336865e+01 	 2.233805e-15 	 
7.338385e+01 	 2.360716e-15 	 
7.339905e+01 	 2.773849e-15 	 
7.341425e+01 	 2.543893e-15 	 
7.342945e+01 	 2.410291e-15 	 
7.344464e+01 	 2.597521e-15 	 
7.345984e+01 	 2.129160e-15 	 
7.347504e+01 	 2.301937e-15 	 
7.349024e+01 	 2.769510e-15 	 
7.350544e+01 	 2.369430e-15 	 
7.352064e+01 	 2.415194e-15 	 
7.353584e+01 	 2.883740e-15 	 
7.355104e+01 	 2.572860e-15 	 
7.356624e+01 	 2.292614e-15 	 
7.358144e+01 	 2.319002e-15 	 
7.359664e+01 	 2.549809e-15 	 
7.361184e+01 	 2.427974e-15 	 
7.362704e+01 	 2.439835e-15 	 
7.364224e+01 	 2.384474e-15 	 
7.365744e+01 	 2.379599e-15 	 
7.367264e+01 	 2.481634e-15 	 
7.368784e+01 	 2.487014e-15 	 
7.370304e+01 	 2.297268e-15 	 
7.371824e+01 	 2.586271e-15 	 
7.373344e+01 	 2.587391e-15 	 
7.374864e+01 	 2.419026e-15 	 
7.376384e+01 	 2.347379e-15 	 
7.377904e+01 	 2.421665e-15 	 
7.379424e+01 	 2.284681e-15 	 
7.380944e+01 	 2.335855e-15 	 
7.382464e+01 	 2.256720e-15 	 
7.383984e+01 	 2.439457e-15 	 
7.385504e+01 	 2.363648e-15 	 
7.387023e+01 	 2.223759e-15 	 
7.388543e+01 	 2.254803e-15 	 
7.390063e+01 	 2.378888e-15 	 
7.391583e+01 	 2.480898e-15 	 
7.393103e+01 	 2.447679e-15 	 
7.394623e+01 	 2.417259e-15 	 
7.396143e+01 	 2.397577e-15 	 
7.397663e+01 	 2.450319e-15 	 
7.399183e+01 	 2.074308e-15 	 
7.400703e+01 	 2.225810e-15 	 
7.402223e+01 	 2.636057e-15 	 
7.403743e+01 	 2.663345e-15 	 
7.405263e+01 	 2.211044e-15 	 
7.406783e+01 	 2.397291e-15 	 
7.408303e+01 	 2.302572e-15 	 
7.409823e+01 	 2.411109e-15 	 
7.411343e+01 	 2.505408e-15 	 
7.412863e+01 	 2.279220e-15 	 
7.414383e+01 	 2.356353e-15 	 
7.415903e+01 	 2.535672e-15 	 
7.417423e+01 	 2.021933e-15 	 
7.418943e+01 	 2.264983e-15 	 
7.420463e+01 	 2.796302e-15 	 
7.421983e+01 	 2.412979e-15 	 
7.423503e+01 	 2.229377e-15 	 
7.425023e+01 	 2.088806e-15 	 
7.426543e+01 	 2.219765e-15 	 
7.428063e+01 	 2.459980e-15 	 
7.429582e+01 	 2.716844e-15 	 
7.431102e+01 	 2.039251e-15 	 
7.432622e+01 	 2.466426e-15 	 
7.434142e+01 	 2.569835e-15 	 
7.435662e+01 	 2.268770e-15 	 
7.437182e+01 	 2.211830e-15 	 
7.438702e+01 	 2.548295e-15 	 
7.440222e+01 	 2.212422e-15 	 
7.441742e+01 	 2.440789e-15 	 
7.443262e+01 	 2.476394e-15 	 
7.444782e+01 	 2.244085e-15 	 
7.446302e+01 	 2.331932e-15 	 
7.447822e+01 	 2.360217e-15 	 
7.449342e+01 	 2.215624e-15 	 
7.450862e+01 	 2.347856e-15 	 
7.452382e+01 	 2.674972e-15 	 
7.453902e+01 	 2.302395e-15 	 
7.455422e+01 	 2.258726e-15 	 
7.456942e+01 	 2.482786e-15 	 
7.458462e+01 	 2.438073e-15 	 
7.459982e+01 	 2.043761e-15 	 
7.461502e+01 	 2.642937e-15 	 
7.463022e+01 	 2.430133e-15 	 
7.464542e+01 	 2.284158e-15 	 
7.466062e+01 	 2.487215e-15 	 
7.467582e+01 	 2.225008e-15 	 
7.469102e+01 	 2.217954e-15 	 
7.470621e+01 	 2.571984e-15 	 
7.472141e+01 	 2.468487e-15 	 
7.473661e+01 	 2.056972e-15 	 
7.475181e+01 	 2.515216e-15 	 
7.476701e+01 	 2.407304e-15 	 
7.478221e+01 	 2.383610e-15 	 
7.479741e+01 	 2.297641e-15 	 
7.481261e+01 	 2.270508e-15 	 
7.482781e+01 	 2.510088e-15 	 
7.484301e+01 	 2.438971e-15 	 
7.485821e+01 	 1.999953e-15 	 
7.487341e+01 	 2.472720e-15 	 
7.488861e+01 	 2.688963e-15 	 
7.490381e+01 	 2.439976e-15 	 
7.491901e+01 	 2.245831e-15 	 
7.493421e+01 	 2.175104e-15 	 
7.494941e+01 	 2.296110e-15 	 
7.496461e+01 	 2.362084e-15 	 
7.497981e+01 	 2.279994e-15 	 
7.499501e+01 	 2.431413e-15 	 
7.501021e+01 	 2.451912e-15 	 
7.502541e+01 	 2.546100e-15 	 
7.504061e+01 	 2.348513e-15 	 
7.505581e+01 	 2.110208e-15 	 
7.507101e+01 	 2.054426e-15 	 
7.508621e+01 	 2.176777e-15 	 
7.510141e+01 	 2.369106e-15 	 
7.511661e+01 	 2.536821e-15 	 
7.513180e+01 	 2.404225e-15 	 
7.514700e+01 	 2.193721e-15 	 
7.516220e+01 	 2.149471e-15 	 
7.517740e+01 	 2.362548e-15 	 
7.519260e+01 	 2.252079e-15 	 
7.520780e+01 	 2.259169e-15 	 
7.522300e+01 	 2.291635e-15 	 
7.523820e+01 	 2.119380e-15 	 
7.525340e+01 	 2.387155e-15 	 
7.526860e+01 	 2.286918e-15 	 
7.528380e+01 	 2.200264e-15 	 
7.529900e+01 	 2.281124e-15 	 
7.531420e+01 	 2.526626e-15 	 
7.532940e+01 	 2.465209e-15 	 
7.534460e+01 	 2.226920e-15 	 
7.535980e+01 	 2.311908e-15 	 
7.537500e+01 	 2.392618e-15 	 
7.539020e+01 	 2.407506e-15 	 
7.540540e+01 	 2.107726e-15 	 
7.542060e+01 	 2.239716e-15 	 
7.543580e+01 	 2.128971e-15 	 
7.545100e+01 	 2.281399e-15 	 
7.546620e+01 	 2.059144e-15 	 
7.548140e+01 	 2.256363e-15 	 
7.549660e+01 	 2.381765e-15 	 
7.551180e+01 	 2.533692e-15 	 
7.552700e+01 	 2.191143e-15 	 
7.554219e+01 	 2.336012e-15 	 
7.555739e+01 	 2.251943e-15 	 
7.557259e+01 	 2.154898e-15 	 
7.558779e+01 	 2.251332e-15 	 
7.560299e+01 	 2.355498e-15 	 
7.561819e+01 	 2.165049e-15 	 
7.563339e+01 	 2.159848e-15 	 
7.564859e+01 	 2.290122e-15 	 
7.566379e+01 	 2.145632e-15 	 
7.567899e+01 	 2.429183e-15 	 
7.569419e+01 	 2.299567e-15 	 
7.570939e+01 	 2.281996e-15 	 
7.572459e+01 	 2.414202e-15 	 
7.573979e+01 	 2.291411e-15 	 
7.575499e+01 	 2.003781e-15 	 
7.577019e+01 	 2.438378e-15 	 
7.578539e+01 	 2.333870e-15 	 
7.580059e+01 	 2.437025e-15 	 
7.581579e+01 	 2.319039e-15 	 
7.583099e+01 	 2.093535e-15 	 
7.584619e+01 	 2.091205e-15 	 
7.586139e+01 	 2.396430e-15 	 
7.587659e+01 	 2.309431e-15 	 
7.589179e+01 	 2.060189e-15 	 
7.590699e+01 	 2.472915e-15 	 
7.592219e+01 	 2.203613e-15 	 
7.593739e+01 	 2.401095e-15 	 
7.595259e+01 	 2.370887e-15 	 
7.596778e+01 	 2.302508e-15 	 
7.598298e+01 	 2.312559e-15 	 
7.599818e+01 	 2.514959e-15 	 
7.601338e+01 	 2.559844e-15 	 
7.602858e+01 	 2.194648e-15 	 
7.604378e+01 	 2.267242e-15 	 
7.605898e+01 	 2.243007e-15 	 
7.607418e+01 	 2.430739e-15 	 
7.608938e+01 	 2.415124e-15 	 
7.610458e+01 	 2.271772e-15 	 
7.611978e+01 	 2.048448e-15 	 
7.613498e+01 	 2.323534e-15 	 
7.615018e+01 	 2.497148e-15 	 
7.616538e+01 	 2.150177e-15 	 
7.618058e+01 	 2.319066e-15 	 
7.619578e+01 	 2.336935e-15 	 
7.621098e+01 	 2.286156e-15 	 
7.622618e+01 	 2.296051e-15 	 
7.624138e+01 	 2.210505e-15 	 
7.625658e+01 	 2.071751e-15 	 
7.627178e+01 	 2.376118e-15 	 
7.628698e+01 	 2.195260e-15 	 
7.630218e+01 	 2.173506e-15 	 
7.631738e+01 	 2.504675e-15 	 
7.633258e+01 	 2.174797e-15 	 
7.634778e+01 	 2.176950e-15 	 
7.636298e+01 	 2.223633e-15 	 
7.637817e+01 	 2.035539e-15 	 
7.639337e+01 	 2.090494e-15 	 
7.640857e+01 	 2.421246e-15 	 
7.642377e+01 	 2.057739e-15 	 
7.643897e+01 	 2.013277e-15 	 
7.645417e+01 	 2.382549e-15 	 
7.646937e+01 	 2.153879e-15 	 
7.648457e+01 	 2.113931e-15 	 
7.649977e+01 	 2.177382e-15 	 
7.651497e+01 	 2.060037e-15 	 
7.653017e+01 	 2.323081e-15 	 
7.654537e+01 	 2.255429e-15 	 
7.656057e+01 	 2.189478e-15 	 
7.657577e+01 	 2.479143e-15 	 
7.659097e+01 	 2.606818e-15 	 
7.660617e+01 	 2.353668e-15 	 
7.662137e+01 	 2.305781e-15 	 
7.663657e+01 	 2.316924e-15 	 
7.665177e+01 	 2.238284e-15 	 
7.666697e+01 	 2.447487e-15 	 
7.668217e+01 	 2.354570e-15 	 
7.669737e+01 	 2.176625e-15 	 
7.671257e+01 	 2.224981e-15 	 
7.672777e+01 	 2.047770e-15 	 
7.674297e+01 	 2.085326e-15 	 
7.675817e+01 	 2.388543e-15 	 
7.677337e+01 	 2.382045e-15 	 
7.678857e+01 	 2.227005e-15 	 
7.680376e+01 	 2.294469e-15 	 
7.681896e+01 	 2.307826e-15 	 
7.683416e+01 	 2.055570e-15 	 
7.684936e+01 	 2.293873e-15 	 
7.686456e+01 	 2.323868e-15 	 
7.687976e+01 	 2.009149e-15 	 
7.689496e+01 	 2.225935e-15 	 
7.691016e+01 	 2.334113e-15 	 
7.692536e+01 	 1.995093e-15 	 
7.694056e+01 	 2.230877e-15 	 
7.695576e+01 	 2.531067e-15 	 
7.697096e+01 	 2.011381e-15 	 
7.698616e+01 	 2.279476e-15 	 
7.700136e+01 	 2.385837e-15 	 
7.701656e+01 	 2.314445e-15 	 
7.703176e+01 	 2.398065e-15 	 
7.704696e+01 	 2.413110e-15 	 
7.706216e+01 	 2.138372e-15 	 
7.707736e+01 	 2.229586e-15 	 
7.709256e+01 	 2.188890e-15 	 
7.710776e+01 	 2.219632e-15 	 
7.712296e+01 	 2.395657e-15 	 
7.713816e+01 	 2.388936e-15 	 
7.715336e+01 	 2.232855e-15 	 
7.716856e+01 	 2.257521e-15 	 
7.718376e+01 	 2.371351e-15 	 
7.719896e+01 	 2.272689e-15 	 
7.721415e+01 	 2.196920e-15 	 
7.722935e+01 	 2.328004e-15 	 
7.724455e+01 	 1.979550e-15 	 
7.725975e+01 	 2.128928e-15 	 
7.727495e+01 	 2.286454e-15 	 
7.729015e+01 	 2.108286e-15 	 
7.730535e+01 	 2.025009e-15 	 
7.732055e+01 	 2.009344e-15 	 
7.733575e+01 	 2.110412e-15 	 
7.735095e+01 	 2.113527e-15 	 
7.736615e+01 	 2.377086e-15 	 
7.738135e+01 	 2.090824e-15 	 
7.739655e+01 	 2.148844e-15 	 
7.741175e+01 	 2.448136e-15 	 
7.742695e+01 	 2.261980e-15 	 
7.744215e+01 	 2.254594e-15 	 
7.745735e+01 	 2.189485e-15 	 
7.747255e+01 	 2.120679e-15 	 
7.748775e+01 	 2.094685e-15 	 
7.750295e+01 	 2.301750e-15 	 
7.751815e+01 	 2.279180e-15 	 
7.753335e+01 	 2.001003e-15 	 
7.754855e+01 	 2.135113e-15 	 
7.756375e+01 	 2.250323e-15 	 
7.757895e+01 	 2.175607e-15 	 
7.759415e+01 	 2.158841e-15 	 
7.760935e+01 	 2.326400e-15 	 
7.762455e+01 	 2.223824e-15 	 
7.763974e+01 	 2.218233e-15 	 
7.765494e+01 	 2.313877e-15 	 
7.767014e+01 	 2.028584e-15 	 
7.768534e+01 	 2.049766e-15 	 
7.770054e+01 	 2.144942e-15 	 
7.771574e+01 	 1.924745e-15 	 
7.773094e+01 	 2.300169e-15 	 
7.774614e+01 	 2.367399e-15 	 
7.776134e+01 	 2.153016e-15 	 
7.777654e+01 	 2.359173e-15 	 
7.779174e+01 	 2.374036e-15 	 
7.780694e+01 	 2.059087e-15 	 
7.782214e+01 	 2.052302e-15 	 
7.783734e+01 	 2.254567e-15 	 
7.785254e+01 	 2.215981e-15 	 
7.786774e+01 	 2.350711e-15 	 
7.788294e+01 	 2.347260e-15 	 
7.789814e+01 	 2.006193e-15 	 
7.791334e+01 	 2.190232e-15 	 
7.792854e+01 	 2.439832e-15 	 
7.794374e+01 	 2.015973e-15 	 
7.795894e+01 	 2.019817e-15 	 
7.797414e+01 	 2.307518e-15 	 
7.798934e+01 	 2.277017e-15 	 
7.800454e+01 	 2.083219e-15 	 
7.801974e+01 	 2.323047e-15 	 
7.803494e+01 	 2.297108e-15 	 
7.805013e+01 	 1.958548e-15 	 
7.806533e+01 	 2.167293e-15 	 
7.808053e+01 	 1.926305e-15 	 
7.809573e+01 	 2.010082e-15 	 
7.811093e+01 	 2.382748e-15 	 
7.812613e+01 	 2.167243e-15 	 
7.814133e+01 	 2.135338e-15 	 
7.815653e+01 	 2.213596e-15 	 
7.817173e+01 	 2.002461e-15 	 
7.818693e+01 	 1.941344e-15 	 
7.820213e+01 	 2.177656e-15 	 
7.821733e+01 	 2.184271e-15 	 
7.823253e+01 	 2.331540e-15 	 
7.824773e+01 	 2.291427e-15 	 
7.826293e+01 	 2.147837e-15 	 
7.827813e+01 	 2.198518e-15 	 
7.829333e+01 	 2.317948e-15 	 
7.830853e+01 	 2.145226e-15 	 
7.832373e+01 	 2.149786e-15 	 
7.833893e+01 	 2.103467e-15 	 
7.835413e+01 	 1.996289e-15 	 
7.836933e+01 	 2.098275e-15 	 
7.838453e+01 	 2.388848e-15 	 
7.839973e+01 	 2.221624e-15 	 
7.841493e+01 	 2.022164e-15 	 
7.843013e+01 	 2.018094e-15 	 
7.844533e+01 	 2.103368e-15 	 
7.846053e+01 	 2.292223e-15 	 
7.847572e+01 	 2.113614e-15 	 
7.849092e+01 	 2.070575e-15 	 
7.850612e+01 	 2.038731e-15 	 
7.852132e+01 	 2.048027e-15 	 
7.853652e+01 	 2.177741e-15 	 
7.855172e+01 	 2.106392e-15 	 
7.856692e+01 	 2.029986e-15 	 
7.858212e+01 	 2.038391e-15 	 
7.859732e+01 	 2.267196e-15 	 
7.861252e+01 	 2.250613e-15 	 
7.862772e+01 	 1.944560e-15 	 
7.864292e+01 	 2.118312e-15 	 
7.865812e+01 	 2.214218e-15 	 
7.867332e+01 	 2.167838e-15 	 
7.868852e+01 	 2.283490e-15 	 
7.870372e+01 	 2.254676e-15 	 
7.871892e+01 	 2.207318e-15 	 
7.873412e+01 	 2.207303e-15 	 
7.874932e+01 	 2.051831e-15 	 
7.876452e+01 	 2.032939e-15 	 
7.877972e+01 	 2.012918e-15 	 
7.879492e+01 	 2.210906e-15 	 
7.881012e+01 	 2.319971e-15 	 
7.882532e+01 	 2.343818e-15 	 
7.884052e+01 	 2.125765e-15 	 
7.885572e+01 	 1.920762e-15 	 
7.887092e+01 	 2.213168e-15 	 
7.888611e+01 	 2.103838e-15 	 
7.890131e+01 	 2.160124e-15 	 
7.891651e+01 	 2.157656e-15 	 
7.893171e+01 	 2.157813e-15 	 
7.894691e+01 	 2.118998e-15 	 
7.896211e+01 	 2.169787e-15 	 
7.897731e+01 	 1.983116e-15 	 
7.899251e+01 	 2.116817e-15 	 
7.900771e+01 	 2.133164e-15 	 
7.902291e+01 	 1.993913e-15 	 
7.903811e+01 	 2.137024e-15 	 
7.905331e+01 	 2.296071e-15 	 
7.906851e+01 	 2.177839e-15 	 
7.908371e+01 	 2.263631e-15 	 
7.909891e+01 	 2.345757e-15 	 
7.911411e+01 	 2.097456e-15 	 
7.912931e+01 	 2.103273e-15 	 
7.914451e+01 	 2.138829e-15 	 
7.915971e+01 	 1.990544e-15 	 
7.917491e+01 	 2.064670e-15 	 
7.919011e+01 	 2.244513e-15 	 
7.920531e+01 	 2.124705e-15 	 
7.922051e+01 	 2.110806e-15 	 
7.923571e+01 	 2.121294e-15 	 
7.925091e+01 	 2.252436e-15 	 
7.926611e+01 	 2.092867e-15 	 
7.928131e+01 	 2.038518e-15 	 
7.929651e+01 	 2.020461e-15 	 
7.931170e+01 	 2.300002e-15 	 
7.932690e+01 	 2.085764e-15 	 
7.934210e+01 	 2.082827e-15 	 
7.935730e+01 	 1.915616e-15 	 
7.937250e+01 	 1.947221e-15 	 
7.938770e+01 	 1.993399e-15 	 
7.940290e+01 	 2.044009e-15 	 
7.941810e+01 	 2.110206e-15 	 
7.943330e+01 	 1.993406e-15 	 
7.944850e+01 	 2.070811e-15 	 
7.946370e+01 	 2.116315e-15 	 
7.947890e+01 	 2.079439e-15 	 
7.949410e+01 	 2.179350e-15 	 
7.950930e+01 	 2.076707e-15 	 
7.952450e+01 	 2.062632e-15 	 
7.953970e+01 	 2.108128e-15 	 
7.955490e+01 	 2.062161e-15 	 
7.957010e+01 	 2.054624e-15 	 
7.958530e+01 	 2.182758e-15 	 
7.960050e+01 	 2.094769e-15 	 
7.961570e+01 	 1.866199e-15 	 
7.963090e+01 	 2.158677e-15 	 
7.964610e+01 	 2.159173e-15 	 
7.966130e+01 	 2.143667e-15 	 
7.967650e+01 	 2.191179e-15 	 
7.969170e+01 	 2.217708e-15 	 
7.970690e+01 	 2.045790e-15 	 
7.972209e+01 	 2.185520e-15 	 
7.973729e+01 	 2.019293e-15 	 
7.975249e+01 	 1.967148e-15 	 
7.976769e+01 	 2.011269e-15 	 
7.978289e+01 	 2.126121e-15 	 
7.979809e+01 	 2.192449e-15 	 
7.981329e+01 	 1.931289e-15 	 
7.982849e+01 	 2.016022e-15 	 
7.984369e+01 	 2.026647e-15 	 
7.985889e+01 	 2.236830e-15 	 
7.987409e+01 	 2.150281e-15 	 
7.988929e+01 	 2.024197e-15 	 
7.990449e+01 	 2.092257e-15 	 
7.991969e+01 	 2.188660e-15 	 
7.993489e+01 	 2.077414e-15 	 
7.995009e+01 	 2.062379e-15 	 
7.996529e+01 	 1.990971e-15 	 
7.998049e+01 	 1.974377e-15 	 
7.999569e+01 	 2.143857e-15 	 
8.001089e+01 	 1.881887e-15 	 
8.002609e+01 	 1.983866e-15 	 
8.004129e+01 	 2.345867e-15 	 
8.005649e+01 	 2.202090e-15 	 
8.007169e+01 	 2.016464e-15 	 
8.008689e+01 	 2.205102e-15 	 
8.010209e+01 	 1.964784e-15 	 
8.011729e+01 	 2.043620e-15 	 
8.013249e+01 	 2.056924e-15 	 
8.014768e+01 	 1.986498e-15 	 
8.016288e+01 	 2.123505e-15 	 
8.017808e+01 	 2.187524e-15 	 
8.019328e+01 	 2.188687e-15 	 
8.020848e+01 	 1.979839e-15 	 
8.022368e+01 	 2.025674e-15 	 
8.023888e+01 	 1.861683e-15 	 
8.025408e+01 	 1.828466e-15 	 
8.026928e+01 	 1.872975e-15 	 
8.028448e+01 	 2.206789e-15 	 
8.029968e+01 	 2.323461e-15 	 
8.031488e+01 	 1.914377e-15 	 
8.033008e+01 	 1.942242e-15 	 
8.034528e+01 	 2.115311e-15 	 
8.036048e+01 	 2.011189e-15 	 
8.037568e+01 	 2.004075e-15 	 
8.039088e+01 	 2.061796e-15 	 
8.040608e+01 	 2.109346e-15 	 
8.042128e+01 	 1.917922e-15 	 
8.043648e+01 	 2.063985e-15 	 
8.045168e+01 	 1.970686e-15 	 
8.046688e+01 	 1.970201e-15 	 
8.048208e+01 	 2.215897e-15 	 
8.049728e+01 	 2.076898e-15 	 
8.051248e+01 	 1.896592e-15 	 
8.052768e+01 	 2.208618e-15 	 
8.054288e+01 	 2.076899e-15 	 
8.055807e+01 	 1.885487e-15 	 
8.057327e+01 	 2.239429e-15 	 
8.058847e+01 	 2.063704e-15 	 
8.060367e+01 	 1.858352e-15 	 
8.061887e+01 	 2.032990e-15 	 
8.063407e+01 	 1.932072e-15 	 
8.064927e+01 	 1.878635e-15 	 
8.066447e+01 	 2.112697e-15 	 
