   n        time         Clp         Cdp         Clv         Cdv
 1792060   248.61213   0.6002601   0.0004903   0.0256787   0.0084794
 1792080   248.61477   0.6003089   0.0004903   0.0256838   0.0084799
 1792100   248.61742   0.6003552   0.0004902   0.0256885   0.0084803
 1792120   248.62006   0.6003990   0.0004902   0.0256928   0.0084807
 1792140   248.62271   0.6004407   0.0004902   0.0256968   0.0084810
 1792160   248.62535   0.6004805   0.0004902   0.0257004   0.0084813
 1792180   248.62800   0.6005188   0.0004902   0.0257038   0.0084815
 1792200   248.63064   0.6005556   0.0004902   0.0257071   0.0084816
 1792220   248.63329   0.6005911   0.0004902   0.0257101   0.0084817
 1792240   248.63593   0.6006253   0.0004903   0.0257130   0.0084816
 1792260   248.63858   0.6006583   0.0004903   0.0257157   0.0084815
 1792280   248.64123   0.6006904   0.0004904   0.0257182   0.0084812
 1792300   248.64387   0.6007220   0.0004905   0.0257208   0.0084808
 1792320   248.64652   0.6007532   0.0004906   0.0257233   0.0084803
 1792340   248.64916   0.6007843   0.0004907   0.0257259   0.0084797
 1792360   248.65181   0.6008155   0.0004909   0.0257286   0.0084790
 1792380   248.65445   0.6008466   0.0004911   0.0257313   0.0084782
 1792400   248.65710   0.6008779   0.0004912   0.0257341   0.0084774
 1792420   248.65974   0.6009093   0.0004914   0.0257369   0.0084766
 1792440   248.66239   0.6009410   0.0004916   0.0257398   0.0084758
 1792460   248.66503   0.6009733   0.0004918   0.0257428   0.0084751
 1792480   248.66768   0.6010064   0.0004920   0.0257460   0.0084743
 1792500   248.67032   0.6010405   0.0004922   0.0257494   0.0084735
 1792520   248.67297   0.6010757   0.0004924   0.0257530   0.0084727
 1792540   248.67561   0.6011121   0.0004926   0.0257569   0.0084717
 1792560   248.67826   0.6011493   0.0004928   0.0257609   0.0084707
 1792580   248.68090   0.6011869   0.0004931   0.0257651   0.0084696
 1792600   248.68355   0.6012243   0.0004934   0.0257692   0.0084684
 1792620   248.68619   0.6012610   0.0004937   0.0257732   0.0084671
 1792640   248.68884   0.6012969   0.0004940   0.0257770   0.0084657
 1792660   248.69148   0.6013320   0.0004943   0.0257807   0.0084643
 1792680   248.69413   0.6013666   0.0004946   0.0257844   0.0084627
 1792700   248.69677   0.6014008   0.0004950   0.0257880   0.0084612
 1792720   248.69942   0.6014346   0.0004953   0.0257916   0.0084596
 1792740   248.70206   0.6014677   0.0004956   0.0257951   0.0084580
 1792760   248.70471   0.6015002   0.0004960   0.0257986   0.0084564
 1792780   248.70735   0.6015318   0.0004963   0.0258019   0.0084548
 1792800   248.71000   0.6015623   0.0004966   0.0258050   0.0084533
 1792820   248.71264   0.6015917   0.0004969   0.0258080   0.0084518
 1792840   248.71529   0.6016198   0.0004973   0.0258108   0.0084504
 1792860   248.71793   0.6016464   0.0004976   0.0258133   0.0084490
 1792880   248.72058   0.6016714   0.0004978   0.0258156   0.0084477
 1792900   248.72322   0.6016947   0.0004981   0.0258176   0.0084463
 1792920   248.72587   0.6017165   0.0004984   0.0258194   0.0084450
 1792940   248.72851   0.6017365   0.0004987   0.0258210   0.0084437
 1792960   248.73116   0.6017547   0.0004990   0.0258222   0.0084424
 1792980   248.73381   0.6017707   0.0004993   0.0258231   0.0084411
 1793000   248.73645   0.6017845   0.0004995   0.0258237   0.0084398
 1793020   248.73910   0.6017962   0.0004998   0.0258238   0.0084384
 1793040   248.74174   0.6018060   0.0005001   0.0258236   0.0084371
 1793060   248.74439   0.6018142   0.0005004   0.0258231   0.0084357
 1793080   248.74703   0.6018213   0.0005006   0.0258224   0.0084342
 1793100   248.74968   0.6018272   0.0005009   0.0258216   0.0084328
 1793120   248.75232   0.6018321   0.0005012   0.0258206   0.0084312
 1793140   248.75497   0.6018363   0.0005016   0.0258194   0.0084297
 1793160   248.75761   0.6018399   0.0005019   0.0258181   0.0084281
 1793180   248.76026   0.6018431   0.0005022   0.0258168   0.0084266
 1793200   248.76290   0.6018461   0.0005025   0.0258154   0.0084250
 1793220   248.76555   0.6018491   0.0005029   0.0258140   0.0084235
 1793240   248.76819   0.6018524   0.0005032   0.0258126   0.0084219
 1793260   248.77084   0.6018558   0.0005035   0.0258112   0.0084204
 1793280   248.77348   0.6018592   0.0005039   0.0258098   0.0084188
 1793300   248.77613   0.6018623   0.0005042   0.0258083   0.0084172
 1793320   248.77877   0.6018647   0.0005045   0.0258067   0.0084156
 1793340   248.78142   0.6018659   0.0005049   0.0258048   0.0084139
 1793360   248.78406   0.6018658   0.0005052   0.0258026   0.0084123
 1793380   248.78671   0.6018644   0.0005056   0.0258001   0.0084106
 1793400   248.78935   0.6018616   0.0005060   0.0257974   0.0084090
 1793420   248.79200   0.6018574   0.0005063   0.0257945   0.0084073
 1793440   248.79464   0.6018515   0.0005067   0.0257911   0.0084057
 1793460   248.79729   0.6018435   0.0005070   0.0257874   0.0084042
 1793480   248.79993   0.6018333   0.0005073   0.0257832   0.0084027
 1793500   248.80258   0.6018213   0.0005076   0.0257786   0.0084013
 1793520   248.80522   0.6018083   0.0005079   0.0257739   0.0084000
 1793540   248.80787   0.6017952   0.0005082   0.0257691   0.0083987
 1793560   248.81051   0.6017823   0.0005085   0.0257643   0.0083975
 1793580   248.81316   0.6017697   0.0005088   0.0257596   0.0083964
 1793600   248.81580   0.6017571   0.0005091   0.0257548   0.0083954
 1793620   248.81845   0.6017442   0.0005093   0.0257499   0.0083945
 1793640   248.82109   0.6017317   0.0005096   0.0257449   0.0083936
 1793660   248.82374   0.6017200   0.0005098   0.0257400   0.0083929
 1793680   248.82638   0.6017098   0.0005100   0.0257353   0.0083921
 1793700   248.82903   0.6017010   0.0005103   0.0257308   0.0083914
 1793720   248.83167   0.6016932   0.0005105   0.0257264   0.0083905
 1793740   248.83432   0.6016865   0.0005108   0.0257220   0.0083896
 1793760   248.83696   0.6016809   0.0005111   0.0257178   0.0083887
 1793780   248.83961   0.6016766   0.0005113   0.0257137   0.0083878
 1793800   248.84225   0.6016736   0.0005116   0.0257098   0.0083871
 1793820   248.84490   0.6016719   0.0005119   0.0257061   0.0083865
 1793840   248.84754   0.6016712   0.0005121   0.0257025   0.0083860
 1793860   248.85019   0.6016715   0.0005122   0.0256990   0.0083857
 1793880   248.85283   0.6016729   0.0005124   0.0256957   0.0083853
 1793900   248.85548   0.6016758   0.0005126   0.0256926   0.0083848
 1793920   248.85812   0.6016802   0.0005128   0.0256898   0.0083842
 1793940   248.86077   0.6016859   0.0005130   0.0256871   0.0083835
 1793960   248.86341   0.6016926   0.0005132   0.0256846   0.0083827
 1793980   248.86606   0.6017001   0.0005135   0.0256822   0.0083818
 1794000   248.86870   0.6017084   0.0005137   0.0256799   0.0083809
 1794020   248.87135   0.6017176   0.0005140   0.0256777   0.0083800
 1794040   248.87399   0.6017274   0.0005142   0.0256756   0.0083792
 1794060   248.87664   0.6017380   0.0005143   0.0256735   0.0083785
 1794080   248.87928   0.6017492   0.0005145   0.0256715   0.0083779
 1794100   248.88193   0.6017607   0.0005146   0.0256696   0.0083775
 1794120   248.88457   0.6017724   0.0005147   0.0256676   0.0083771
 1794140   248.88722   0.6017840   0.0005147   0.0256655   0.0083768
 1794160   248.88986   0.6017956   0.0005148   0.0256634   0.0083766
 1794180   248.89251   0.6018071   0.0005148   0.0256612   0.0083764
 1794200   248.89515   0.6018186   0.0005149   0.0256590   0.0083761
 1794220   248.89780   0.6018302   0.0005150   0.0256567   0.0083758
 1794240   248.90044   0.6018417   0.0005150   0.0256543   0.0083753
 1794260   248.90309   0.6018530   0.0005151   0.0256518   0.0083748
 1794280   248.90573   0.6018641   0.0005152   0.0256493   0.0083741
 1794300   248.90837   0.6018750   0.0005154   0.0256466   0.0083732
 1794320   248.91102   0.6018861   0.0005155   0.0256439   0.0083723
 1794340   248.91366   0.6018978   0.0005157   0.0256412   0.0083712
 1794360   248.91631   0.6019103   0.0005159   0.0256387   0.0083701
 1794380   248.91895   0.6019239   0.0005162   0.0256364   0.0083690
 1794400   248.92160   0.6019387   0.0005164   0.0256343   0.0083677
 1794420   248.92424   0.6019545   0.0005166   0.0256323   0.0083664
 1794440   248.92689   0.6019714   0.0005169   0.0256305   0.0083650
 1794460   248.92953   0.6019895   0.0005171   0.0256290   0.0083635
 1794480   248.93218   0.6020090   0.0005174   0.0256276   0.0083620
 1794500   248.93482   0.6020299   0.0005177   0.0256266   0.0083605
 1794520   248.93747   0.6020523   0.0005180   0.0256257   0.0083590
 1794540   248.94011   0.6020760   0.0005183   0.0256251   0.0083574
 1794560   248.94276   0.6021013   0.0005185   0.0256248   0.0083559
 1794580   248.94540   0.6021281   0.0005187   0.0256247   0.0083544
 1794600   248.94804   0.6021566   0.0005189   0.0256250   0.0083528
 1794620   248.95069   0.6021864   0.0005192   0.0256254   0.0083512
 1794640   248.95333   0.6022171   0.0005194   0.0256261   0.0083494
 1794660   248.95598   0.6022481   0.0005197   0.0256267   0.0083476
 1794680   248.95862   0.6022795   0.0005199   0.0256274   0.0083457
 1794700   248.96127   0.6023112   0.0005203   0.0256281   0.0083437
 1794720   248.96391   0.6023434   0.0005206   0.0256290   0.0083417
 1794740   248.96656   0.6023757   0.0005209   0.0256298   0.0083396
 1794760   248.96920   0.6024076   0.0005212   0.0256305   0.0083375
 1794780   248.97185   0.6024389   0.0005215   0.0256312   0.0083355
 1794800   248.97449   0.6024694   0.0005218   0.0256316   0.0083334
 1794820   248.97714   0.6024992   0.0005221   0.0256320   0.0083314
 1794840   248.97978   0.6025281   0.0005223   0.0256322   0.0083295
 1794860   248.98242   0.6025560   0.0005226   0.0256323   0.0083277
 1794880   248.98507   0.6025828   0.0005228   0.0256322   0.0083260
 1794900   248.98771   0.6026084   0.0005230   0.0256320   0.0083244
 1794920   248.99036   0.6026325   0.0005232   0.0256315   0.0083229
 1794940   248.99300   0.6026549   0.0005234   0.0256307   0.0083217
 1794960   248.99565   0.6026753   0.0005235   0.0256296   0.0083206
 1794980   248.99829   0.6026939   0.0005236   0.0256282   0.0083196
 1795000   249.00094   0.6027106   0.0005237   0.0256265   0.0083189
 1795020   249.00358   0.6027252   0.0005238   0.0256245   0.0083182
 1795040   249.00623   0.6027374   0.0005239   0.0256221   0.0083178
 1795060   249.00887   0.6027471   0.0005239   0.0256193   0.0083175
 1795080   249.01152   0.6027541   0.0005239   0.0256161   0.0083173
 1795100   249.01416   0.6027580   0.0005238   0.0256124   0.0083174
 1795120   249.01680   0.6027586   0.0005238   0.0256082   0.0083175
 1795140   249.01945   0.6027561   0.0005237   0.0256035   0.0083178
 1795160   249.02209   0.6027501   0.0005236   0.0255982   0.0083182
 1795180   249.02474   0.6027407   0.0005235   0.0255924   0.0083188
 1795200   249.02738   0.6027276   0.0005233   0.0255859   0.0083196
 1795220   249.03003   0.6027106   0.0005231   0.0255789   0.0083208
 1795240   249.03267   0.6026900   0.0005228   0.0255712   0.0083225
 1795260   249.03532   0.6026657   0.0005224   0.0255630   0.0083247
 1795280   249.03796   0.6026381   0.0005219   0.0255542   0.0083274
 1795300   249.04061   0.6026072   0.0005213   0.0255450   0.0083306
 1795320   249.04325   0.6025735   0.0005206   0.0255353   0.0083342
 1795340   249.04589   0.6025373   0.0005199   0.0255252   0.0083381
 1795360   249.04854   0.6024991   0.0005192   0.0255148   0.0083423
 1795380   249.05118   0.6024591   0.0005184   0.0255042   0.0083464
 1795400   249.05383   0.6024176   0.0005177   0.0254934   0.0083506
 1795420   249.05647   0.6023751   0.0005170   0.0254824   0.0083546
 1795440   249.05912   0.6023321   0.0005163   0.0254714   0.0083585
 1795460   249.06176   0.6022892   0.0005157   0.0254603   0.0083622
 1795480   249.06441   0.6022468   0.0005151   0.0254494   0.0083656
 1795500   249.06705   0.6022057   0.0005145   0.0254388   0.0083688
 1795520   249.06970   0.6021663   0.0005140   0.0254284   0.0083718
 1795540   249.07234   0.6021289   0.0005135   0.0254185   0.0083746
 1795560   249.07498   0.6020941   0.0005130   0.0254090   0.0083773
 1795580   249.07763   0.6020618   0.0005125   0.0253999   0.0083799
 1795600   249.08027   0.6020324   0.0005120   0.0253914   0.0083825
 1795620   249.08292   0.6020058   0.0005115   0.0253834   0.0083850
 1795640   249.08556   0.6019822   0.0005111   0.0253759   0.0083875
 1795660   249.08821   0.6019613   0.0005106   0.0253689   0.0083899
 1795680   249.09085   0.6019429   0.0005102   0.0253623   0.0083923
 1795700   249.09350   0.6019269   0.0005097   0.0253562   0.0083945
 1795720   249.09614   0.6019129   0.0005093   0.0253504   0.0083966
 1795740   249.09879   0.6019005   0.0005088   0.0253450   0.0083986
 1795760   249.10143   0.6018896   0.0005084   0.0253398   0.0084005
 1795780   249.10408   0.6018798   0.0005080   0.0253348   0.0084022
 1795800   249.10672   0.6018710   0.0005077   0.0253300   0.0084038
 1795820   249.10936   0.6018631   0.0005073   0.0253254   0.0084053
 1795840   249.11201   0.6018559   0.0005070   0.0253210   0.0084068
 1795860   249.11465   0.6018494   0.0005066   0.0253167   0.0084083
 1795880   249.11730   0.6018434   0.0005063   0.0253126   0.0084099
 1795900   249.11994   0.6018379   0.0005059   0.0253086   0.0084115
 1795920   249.12259   0.6018327   0.0005055   0.0253047   0.0084132
 1795940   249.12523   0.6018279   0.0005051   0.0253009   0.0084150
 1795960   249.12788   0.6018238   0.0005047   0.0252972   0.0084169
 1795980   249.13052   0.6018201   0.0005043   0.0252937   0.0084189
 1796000   249.13317   0.6018170   0.0005038   0.0252903   0.0084210
 1796020   249.13581   0.6018143   0.0005034   0.0252871   0.0084230
 1796040   249.13845   0.6018123   0.0005030   0.0252840   0.0084251
 1796060   249.14110   0.6018110   0.0005025   0.0252811   0.0084271
 1796080   249.14374   0.6018102   0.0005021   0.0252783   0.0084290
 1796100   249.14639   0.6018099   0.0005017   0.0252756   0.0084309
 1796120   249.14903   0.6018103   0.0005013   0.0252730   0.0084327
 1796140   249.15168   0.6018117   0.0005010   0.0252706   0.0084344
 1796160   249.15432   0.6018144   0.0005006   0.0252686   0.0084362
 1796180   249.15697   0.6018186   0.0005002   0.0252668   0.0084378
 1796200   249.15961   0.6018243   0.0004999   0.0252654   0.0084395
 1796220   249.16226   0.6018310   0.0004995   0.0252642   0.0084411
 1796240   249.16490   0.6018387   0.0004992   0.0252632   0.0084426
 1796260   249.16755   0.6018470   0.0004989   0.0252623   0.0084441
 1796280   249.17019   0.6018562   0.0004985   0.0252616   0.0084456
 1796300   249.17283   0.6018663   0.0004982   0.0252610   0.0084471
 1796320   249.17548   0.6018775   0.0004979   0.0252608   0.0084486
 1796340   249.17812   0.6018895   0.0004975   0.0252607   0.0084502
 1796360   249.18077   0.6019019   0.0004972   0.0252608   0.0084518
 1796380   249.18341   0.6019144   0.0004968   0.0252609   0.0084535
 1796400   249.18606   0.6019268   0.0004965   0.0252610   0.0084552
 1796420   249.18870   0.6019389   0.0004961   0.0252611   0.0084568
 1796440   249.19135   0.6019508   0.0004958   0.0252613   0.0084583
 1796460   249.19399   0.6019621   0.0004955   0.0252614   0.0084598
 1796480   249.19664   0.6019728   0.0004952   0.0252614   0.0084610
 1796500   249.19928   0.6019825   0.0004949   0.0252613   0.0084621
 1796520   249.20193   0.6019908   0.0004947   0.0252610   0.0084629
 1796540   249.20457   0.6019976   0.0004945   0.0252604   0.0084636
 1796560   249.20722   0.6020028   0.0004943   0.0252596   0.0084641
 1796580   249.20986   0.6020065   0.0004942   0.0252585   0.0084643
 1796600   249.21251   0.6020092   0.0004941   0.0252572   0.0084644
 1796620   249.21515   0.6020110   0.0004940   0.0252559   0.0084643
 1796640   249.21779   0.6020121   0.0004940   0.0252545   0.0084640
 1796660   249.22044   0.6020125   0.0004940   0.0252530   0.0084636
 1796680   249.22308   0.6020121   0.0004940   0.0252514   0.0084629
 1796700   249.22573   0.6020109   0.0004940   0.0252497   0.0084622
 1796720   249.22837   0.6020089   0.0004941   0.0252479   0.0084613
 1796740   249.23102   0.6020062   0.0004941   0.0252460   0.0084603
 1796760   249.23366   0.6020030   0.0004943   0.0252440   0.0084592
 1796780   249.23631   0.6019997   0.0004944   0.0252420   0.0084579
 1796800   249.23895   0.6019962   0.0004945   0.0252400   0.0084566
 1796820   249.24160   0.6019928   0.0004947   0.0252381   0.0084552
 1796840   249.24424   0.6019892   0.0004949   0.0252362   0.0084538
 1796860   249.24689   0.6019856   0.0004951   0.0252342   0.0084525
 1796880   249.24953   0.6019823   0.0004952   0.0252323   0.0084511
