   n        time         Clp         Cdp     Clv         Cdv
    2498   107.51570   0.6179154   0.0005467   0.0276058   0.0078757
    2499   107.52360   0.6180705   0.0005481   0.0276266   0.0078648
    2500   107.53130   0.6182305   0.0005493   0.0276492   0.0078555
    2501   107.53910   0.6183981   0.0005503   0.0276740   0.0078478
    2502   107.54700   0.6185601   0.0005512   0.0276981   0.0078420
    2503   107.55470   0.6187106   0.0005518   0.0277204   0.0078384
    2504   107.56260   0.6188562   0.0005524   0.0277422   0.0078368
    2505   107.57030   0.6189932   0.0005527   0.0277628   0.0078370
    2506   107.57820   0.6191270   0.0005529   0.0277833   0.0078388
    2507   107.58610   0.6192561   0.0005528   0.0278033   0.0078418
    2508   107.59380   0.6193793   0.0005523   0.0278224   0.0078456
    2509   107.60170   0.6195013   0.0005516   0.0278415   0.0078498
    2510   107.60940   0.6196178   0.0005508   0.0278599   0.0078537
    2511   107.61730   0.6197308   0.0005501   0.0278780   0.0078569
    2512   107.62510   0.6198358   0.0005497   0.0278950   0.0078591
    2513   107.63290   0.6199294   0.0005496   0.0279103   0.0078603
    2514   107.64070   0.6200138   0.0005497   0.0279242   0.0078609
    2515   107.64850   0.6200854   0.0005500   0.0279358   0.0078610
    2516   107.65630   0.6201455   0.0005503   0.0279455   0.0078608
    2517   107.66420   0.6201902   0.0005505   0.0279522   0.0078606
    2518   107.67190   0.6202170   0.0005507   0.0279557   0.0078606
    2519   107.67980   0.6202260   0.0005510   0.0279558   0.0078608
    2520   107.68750   0.6202178   0.0005513   0.0279530   0.0078616
    2521   107.69540   0.6201937   0.0005514   0.0279473   0.0078630
    2522   107.70320   0.6201569   0.0005512   0.0279395   0.0078653
    2523   107.71100   0.6201092   0.0005507   0.0279298   0.0078685
    2524   107.71880   0.6200441   0.0005499   0.0279169   0.0078725
    2525   107.72670   0.6199601   0.0005488   0.0279002   0.0078772
    2526   107.73440   0.6198625   0.0005479   0.0278812   0.0078823
    2527   107.74230   0.6197499   0.0005471   0.0278596   0.0078876
    2528   107.75000   0.6196236   0.0005466   0.0278353   0.0078925
    2529   107.75790   0.6194819   0.0005463   0.0278076   0.0078969
    2530   107.76580   0.6193403   0.0005463   0.0277796   0.0079005
    2531   107.77350   0.6192101   0.0005463   0.0277535   0.0079033
    2532   107.78140   0.6190877   0.0005463   0.0277280   0.0079053
    2533   107.78910   0.6189842   0.0005463   0.0277052   0.0079064
    2534   107.79690   0.6189012   0.0005464   0.0276855   0.0079066
    2535   107.80480   0.6188331   0.0005468   0.0276677   0.0079054
    2536   107.81250   0.6187787   0.0005475   0.0276517   0.0079028
    2537   107.82040   0.6187430   0.0005487   0.0276385   0.0078982
    2538   107.82810   0.6187290   0.0005500   0.0276287   0.0078919
    2539   107.83600   0.6187321   0.0005515   0.0276211   0.0078837
    2540   107.84390   0.6187471   0.0005531   0.0276145   0.0078742
    2541   107.85160   0.6187707   0.0005547   0.0276089   0.0078645
    2542   107.85950   0.6187984   0.0005564   0.0276035   0.0078551
    2543   107.86730   0.6188198   0.0005576   0.0275966   0.0078474
    2544   107.87500   0.6188264   0.0005581   0.0275870   0.0078424
    2545   107.88290   0.6188113   0.0005580   0.0275737   0.0078408
    2546   107.89060   0.6187688   0.0005573   0.0275563   0.0078428
    2547   107.89850   0.6186939   0.0005561   0.0275341   0.0078482
    2548   107.90640   0.6185839   0.0005546   0.0275071   0.0078561
    2549   107.91410   0.6184423   0.0005530   0.0274760   0.0078655
    2550   107.92200   0.6182738   0.0005515   0.0274417   0.0078759
    2551   107.92980   0.6180915   0.0005500   0.0274068   0.0078868
    2552   107.93760   0.6179066   0.0005486   0.0273730   0.0078974
    2553   107.94540   0.6177207   0.0005471   0.0273405   0.0079076
    2554   107.95320   0.6175438   0.0005458   0.0273108   0.0079167
    2555   107.96100   0.6173634   0.0005444   0.0272810   0.0079249
    2556   107.96890   0.6171822   0.0005431   0.0272512   0.0079318
    2557   107.97660   0.6170111   0.0005418   0.0272234   0.0079375
    2558   107.98450   0.6168475   0.0005406   0.0271973   0.0079420
    2559   107.99220   0.6166948   0.0005396   0.0271732   0.0079452
    2560   108.00010   0.6165466   0.0005386   0.0271497   0.0079472
    2561   108.00790   0.6164072   0.0005379   0.0271276   0.0079479
    2562   108.01570   0.6162817   0.0005375   0.0271080   0.0079475
    2563   108.02350   0.6161655   0.0005374   0.0270902   0.0079462
    2564   108.03140   0.6160551   0.0005376   0.0270733   0.0079442
    2565   108.03910   0.6159442   0.0005380   0.0270557   0.0079418
    2566   108.04700   0.6158282   0.0005385   0.0270366   0.0079392
    2567   108.05470   0.6157172   0.0005390   0.0270182   0.0079367
    2568   108.06260   0.6156081   0.0005393   0.0270001   0.0079343
    2569   108.07040   0.6154988   0.0005394   0.0269817   0.0079323
    2570   108.07820   0.6153879   0.0005393   0.0269630   0.0079306
    2571   108.08600   0.6152688   0.0005393   0.0269431   0.0079293
    2572   108.09390   0.6151416   0.0005392   0.0269221   0.0079288
    2573   108.10160   0.6150089   0.0005389   0.0269008   0.0079297
    2574   108.10950   0.6148656   0.0005382   0.0268783   0.0079333
    2575   108.11720   0.6147157   0.0005370   0.0268551   0.0079408
    2576   108.12510   0.6145521   0.0005350   0.0268299   0.0079530
    2577   108.13290   0.6143737   0.0005324   0.0268018   0.0079693
    2578   108.14070   0.6142025   0.0005295   0.0267753   0.0079878
    2579   108.14850   0.6140481   0.0005263   0.0267532   0.0080072
    2580   108.15640   0.6139007   0.0005233   0.0267326   0.0080257
    2581   108.16410   0.6137561   0.0005207   0.0267121   0.0080420
    2582   108.17200   0.6136165   0.0005186   0.0266925   0.0080562
    2583   108.17970   0.6134895   0.0005170   0.0266753   0.0080680
    2584   108.18760   0.6133745   0.0005158   0.0266606   0.0080781
    2585   108.19540   0.6132675   0.0005147   0.0266472   0.0080866
    2586   108.20320   0.6131680   0.0005137   0.0266348   0.0080938
    2587   108.21100   0.6130791   0.0005128   0.0266250   0.0080998
    2588   108.21890   0.6129948   0.0005121   0.0266162   0.0081044
    2589   108.22660   0.6128962   0.0005116   0.0266035   0.0081069
    2590   108.23450   0.6127868   0.0005115   0.0265880   0.0081071
    2591   108.24220   0.6126887   0.0005118   0.0265745   0.0081046
    2592   108.25010   0.6126059   0.0005126   0.0265644   0.0080989
    2593   108.25790   0.6125233   0.0005139   0.0265537   0.0080899
    2594   108.26570   0.6124325   0.0005158   0.0265398   0.0080778
    2595   108.27350   0.6123496   0.0005182   0.0265267   0.0080628
    2596   108.28140   0.6122879   0.0005210   0.0265174   0.0080459
    2597   108.28910   0.6122383   0.0005240   0.0265095   0.0080284
    2598   108.29700   0.6122011   0.0005270   0.0265031   0.0080111
    2599   108.30470   0.6121808   0.0005297   0.0264991   0.0079955
    2600   108.31260   0.6121713   0.0005319   0.0264960   0.0079818
    2601   108.32040   0.6121718   0.0005337   0.0264936   0.0079709
    2602   108.32820   0.6121883   0.0005350   0.0264933   0.0079628
    2603   108.33600   0.6122240   0.0005359   0.0264959   0.0079570
    2604   108.34390   0.6122780   0.0005365   0.0265015   0.0079531
    2605   108.35160   0.6123402   0.0005370   0.0265080   0.0079506
    2606   108.35950   0.6124062   0.0005375   0.0265145   0.0079487
    2607   108.36720   0.6124779   0.0005380   0.0265217   0.0079470
    2608   108.37510   0.6125585   0.0005384   0.0265302   0.0079452
    2609   108.38290   0.6126429   0.0005389   0.0265393   0.0079428
    2610   108.39070   0.6127248   0.0005395   0.0265477   0.0079397
    2611   108.39850   0.6128050   0.0005403   0.0265557   0.0079355
    2612   108.40640   0.6128855   0.0005414   0.0265639   0.0079299
    2613   108.41410   0.6129650   0.0005429   0.0265726   0.0079232
    2614   108.42200   0.6130391   0.0005446   0.0265803   0.0079151
    2615   108.42970   0.6131043   0.0005463   0.0265864   0.0079064
    2616   108.43760   0.6131702   0.0005482   0.0265929   0.0078970
    2617   108.44540   0.6132363   0.0005500   0.0265998   0.0078879
    2618   108.45310   0.6132944   0.0005516   0.0266056   0.0078802
    2619   108.46100   0.6133454   0.0005529   0.0266097   0.0078746
    2620   108.46890   0.6133980   0.0005534   0.0266140   0.0078727
    2621   108.47660   0.6134615   0.0005528   0.0266208   0.0078756
    2622   108.48450   0.6135323   0.0005509   0.0266289   0.0078841
    2623   108.49230   0.6136048   0.0005481   0.0266369   0.0078981
    2624   108.50010   0.6136896   0.0005447   0.0266478   0.0079162
    2625   108.50790   0.6137882   0.0005410   0.0266618   0.0079371
    2626   108.51560   0.6138870   0.0005374   0.0266758   0.0079580
    2627   108.52350   0.6139902   0.0005340   0.0266904   0.0079777
    2628   108.53140   0.6140969   0.0005310   0.0267056   0.0079946
    2629   108.53910   0.6142125   0.0005285   0.0267229   0.0080081
    2630   108.54700   0.6143396   0.0005264   0.0267423   0.0080185
    2631   108.55480   0.6144644   0.0005248   0.0267607   0.0080254
    2632   108.56250   0.6145943   0.0005238   0.0267798   0.0080289
    2633   108.57040   0.6147439   0.0005235   0.0268031   0.0080294
    2634   108.57810   0.6148929   0.0005239   0.0268262   0.0080270
    2635   108.58600   0.6150366   0.0005248   0.0268478   0.0080224
    2636   108.59390   0.6151793   0.0005261   0.0268693   0.0080159
    2637   108.60160   0.6153151   0.0005276   0.0268896   0.0080085
    2638   108.60940   0.6154349   0.0005292   0.0269063   0.0080002
    2639   108.61730   0.6155429   0.0005308   0.0269207   0.0079914
    2640   108.62500   0.6156405   0.0005323   0.0269336   0.0079827
    2641   108.63290   0.6157187   0.0005338   0.0269427   0.0079740
    2642   108.64080   0.6157773   0.0005350   0.0269479   0.0079656
    2643   108.64850   0.6158256   0.0005358   0.0269517   0.0079580
    2644   108.65630   0.6158652   0.0005364   0.0269543   0.0079510
    2645   108.66410   0.6158921   0.0005366   0.0269552   0.0079452
    2646   108.67190   0.6159083   0.0005366   0.0269548   0.0079404
    2647   108.67980   0.6159119   0.0005365   0.0269529   0.0079369
    2648   108.68750   0.6159040   0.0005363   0.0269494   0.0079350
    2649   108.69540   0.6158915   0.0005359   0.0269458   0.0079343
    2650   108.70330   0.6158781   0.0005356   0.0269430   0.0079351
    2651   108.71100   0.6158620   0.0005353   0.0269405   0.0079370
    2652   108.71880   0.6158443   0.0005351   0.0269384   0.0079402
    2653   108.72670   0.6158298   0.0005347   0.0269374   0.0079443
    2654   108.73440   0.6158184   0.0005343   0.0269376   0.0079486
    2655   108.74230   0.6158069   0.0005339   0.0269385   0.0079528
    2656   108.75000   0.6157927   0.0005336   0.0269394   0.0079564
    2657   108.75790   0.6157708   0.0005331   0.0269394   0.0079597
    2658   108.76570   0.6157357   0.0005323   0.0269372   0.0079639
    2659   108.77350   0.6156855   0.0005313   0.0269326   0.0079696
    2660   108.78130   0.6156166   0.0005300   0.0269251   0.0079766
    2661   108.78920   0.6155245   0.0005287   0.0269135   0.0079835
    2662   108.79690   0.6154197   0.0005278   0.0268998   0.0079889
    2663   108.80480   0.6153129   0.0005274   0.0268871   0.0079920
    2664   108.81260   0.6151879   0.0005275   0.0268714   0.0079923
    2665   108.82040   0.6150461   0.0005283   0.0268525   0.0079898
    2666   108.82820   0.6149158   0.0005296   0.0268375   0.0079849
    2667   108.83600   0.6147853   0.0005312   0.0268231   0.0079780
    2668   108.84380   0.6146440   0.0005330   0.0268064   0.0079691
    2669   108.85170   0.6145119   0.0005349   0.0267920   0.0079589
    2670   108.85940   0.6143946   0.0005368   0.0267809   0.0079480
    2671   108.86730   0.6142801   0.0005386   0.0267704   0.0079367
    2672   108.87510   0.6141695   0.0005402   0.0267605   0.0079258
    2673   108.88290   0.6140764   0.0005415   0.0267540   0.0079164
    2674   108.89070   0.6139955   0.0005424   0.0267505   0.0079087
    2675   108.89840   0.6139157   0.0005431   0.0267465   0.0079031
    2676   108.90630   0.6138399   0.0005435   0.0267433   0.0078994
    2677   108.91420   0.6137835   0.0005437   0.0267441   0.0078973
    2678   108.92190   0.6137503   0.0005439   0.0267498   0.0078961
    2679   108.92980   0.6137204   0.0005440   0.0267557   0.0078952
    2680   108.93760   0.6136792   0.0005441   0.0267578   0.0078936
    2681   108.94530   0.6136510   0.0005443   0.0267615   0.0078911
    2682   108.95320   0.6136576   0.0005449   0.0267726   0.0078872
    2683   108.96110   0.6136810   0.0005457   0.0267870   0.0078818
    2684   108.96880   0.6136959   0.0005470   0.0267985   0.0078747
    2685   108.97670   0.6137029   0.0005488   0.0268074   0.0078659
    2686   108.98440   0.6137205   0.0005509   0.0268176   0.0078558
    2687   108.99220   0.6137667   0.0005532   0.0268337   0.0078446
    2688   109.00010   0.6138364   0.0005554   0.0268545   0.0078328
    2689   109.00780   0.6139097   0.0005576   0.0268753   0.0078213
    2690   109.01570   0.6139795   0.0005597   0.0268947   0.0078102
    2691   109.02360   0.6140481   0.0005615   0.0269131   0.0078002
    2692   109.03130   0.6141212   0.0005630   0.0269320   0.0077921
    2693   109.03910   0.6142074   0.0005641   0.0269536   0.0077861
    2694   109.04700   0.6142957   0.0005647   0.0269757   0.0077825
    2695   109.05470   0.6143699   0.0005647   0.0269942   0.0077813
    2696   109.06260   0.6144324   0.0005643   0.0270098   0.0077823
    2697   109.07030   0.6144899   0.0005637   0.0270242   0.0077851
    2698   109.07820   0.6145486   0.0005629   0.0270393   0.0077895
    2699   109.08600   0.6146045   0.0005621   0.0270543   0.0077948
    2700   109.09380   0.6146498   0.0005612   0.0270673   0.0078002
    2701   109.10160   0.6146843   0.0005605   0.0270783   0.0078050
    2702   109.10950   0.6147148   0.0005601   0.0270888   0.0078085
    2703   109.11720   0.6147489   0.0005599   0.0271007   0.0078106
    2704   109.12510   0.6147870   0.0005599   0.0271141   0.0078118
    2705   109.13290   0.6148227   0.0005598   0.0271274   0.0078134
    2706   109.14070   0.6148524   0.0005594   0.0271397   0.0078168
    2707   109.14850   0.6148748   0.0005586   0.0271509   0.0078230
    2708   109.15640   0.6148920   0.0005574   0.0271614   0.0078314
    2709   109.16410   0.6149071   0.0005560   0.0271717   0.0078407
    2710   109.17200   0.6149193   0.0005544   0.0271819   0.0078499
    2711   109.17970   0.6149235   0.0005529   0.0271906   0.0078578
    2712   109.18760   0.6149177   0.0005515   0.0271975   0.0078646
    2713   109.19540   0.6149050   0.0005502   0.0272036   0.0078706
    2714   109.20310   0.6148838   0.0005488   0.0272083   0.0078760
    2715   109.21100   0.6148470   0.0005473   0.0272107   0.0078815
    2716   109.21890   0.6147958   0.0005457   0.0272109   0.0078873
    2717   109.22660   0.6147345   0.0005440   0.0272094   0.0078937
    2718   109.23450   0.6146628   0.0005421   0.0272064   0.0079010
    2719   109.24230   0.6145873   0.0005401   0.0272033   0.0079092
    2720   109.25000   0.6145143   0.0005380   0.0272009   0.0079180
    2721   109.25790   0.6144395   0.0005360   0.0271983   0.0079271
    2722   109.26580   0.6143672   0.0005341   0.0271960   0.0079360
    2723   109.27350   0.6143034   0.0005324   0.0271950   0.0079443
    2724   109.28140   0.6142483   0.0005310   0.0271956   0.0079523
    2725   109.28910   0.6141991   0.0005296   0.0271960   0.0079596
    2726   109.29690   0.6141534   0.0005284   0.0271959   0.0079666
    2727   109.30480   0.6141322   0.0005272   0.0271997   0.0079731
