   n        time         Clp         Cdp     Clv         Cdv
    2965   153.15640   0.6075256   0.0005276   0.0257444   0.0084460
    2966   153.16420   0.6075110   0.0005301   0.0257437   0.0084318
    2967   153.17200   0.6074759   0.0005321   0.0257393   0.0084196
    2968   153.17980   0.6074484   0.0005337   0.0257379   0.0084097
    2969   153.18760   0.6074193   0.0005349   0.0257372   0.0084017
    2970   153.19540   0.6073723   0.0005359   0.0257332   0.0083952
    2971   153.20320   0.6073241   0.0005367   0.0257293   0.0083900
    2972   153.21100   0.6072837   0.0005372   0.0257267   0.0083860
    2973   153.21880   0.6072489   0.0005376   0.0257240   0.0083836
    2974   153.22660   0.6072436   0.0005378   0.0257263   0.0083829
    2975   153.23440   0.6072819   0.0005380   0.0257370   0.0083838
    2976   153.24220   0.6073435   0.0005381   0.0257513   0.0083855
    2977   153.25020   0.6074229   0.0005381   0.0257675   0.0083872
    2978   153.25800   0.6075152   0.0005381   0.0257845   0.0083887
    2979   153.26580   0.6076252   0.0005380   0.0258040   0.0083898
    2980   153.27360   0.6077541   0.0005381   0.0258270   0.0083903
    2981   153.28140   0.6078816   0.0005384   0.0258491   0.0083895
    2982   153.28920   0.6079695   0.0005389   0.0258613   0.0083875
    2983   153.29700   0.6080633   0.0005394   0.0258738   0.0083851
    2984   153.30480   0.6081940   0.0005397   0.0258947   0.0083831
    2985   153.31260   0.6083178   0.0005398   0.0259137   0.0083815
    2986   153.32040   0.6084313   0.0005400   0.0259295   0.0083798
    2987   153.32820   0.6085617   0.0005401   0.0259483   0.0083783
    2988   153.33600   0.6087017   0.0005400   0.0259684   0.0083775
    2989   153.34390   0.6088525   0.0005399   0.0259897   0.0083774
    2990   153.35170   0.6090150   0.0005398   0.0260126   0.0083776
    2991   153.35950   0.6091887   0.0005396   0.0260371   0.0083767
    2992   153.36730   0.6093497   0.0005399   0.0260580   0.0083732
    2993   153.37510   0.6095009   0.0005409   0.0260763   0.0083661
    2994   153.38290   0.6096608   0.0005426   0.0260968   0.0083559
    2995   153.39070   0.6098027   0.0005447   0.0261138   0.0083432
    2996   153.39850   0.6099101   0.0005471   0.0261235   0.0083291
    2997   153.40630   0.6099993   0.0005491   0.0261291   0.0083159
    2998   153.41410   0.6100864   0.0005504   0.0261345   0.0083065
    2999   153.42190   0.6101612   0.0005511   0.0261374   0.0083021
    3000   153.42970   0.6102182   0.0005514   0.0261362   0.0083016
    3001   153.43770   0.6102667   0.0005516   0.0261325   0.0083021
    3002   153.44550   0.6103342   0.0005521   0.0261340   0.0083013
    3003   153.45330   0.6104065   0.0005531   0.0261378   0.0082978
    3004   153.46110   0.6104427   0.0005545   0.0261342   0.0082915
    3005   153.46890   0.6104638   0.0005563   0.0261284   0.0082829
    3006   153.47670   0.6104714   0.0005583   0.0261211   0.0082728
    3007   153.48450   0.6104684   0.0005602   0.0261134   0.0082621
    3008   153.49230   0.6104368   0.0005620   0.0261011   0.0082515
    3009   153.50010   0.6103888   0.0005637   0.0260873   0.0082418
    3010   153.50790   0.6103202   0.0005650   0.0260715   0.0082338
    3011   153.51580   0.6102020   0.0005661   0.0260471   0.0082277
    3012   153.52360   0.6100690   0.0005667   0.0260226   0.0082240
    3013   153.53140   0.6099018   0.0005669   0.0259937   0.0082221
    3014   153.53920   0.6096880   0.0005669   0.0259574   0.0082214
    3015   153.54700   0.6094536   0.0005668   0.0259196   0.0082213
    3016   153.55480   0.6091950   0.0005667   0.0258789   0.0082213
    3017   153.56260   0.6089077   0.0005668   0.0258330   0.0082210
    3018   153.57040   0.6086271   0.0005671   0.0257891   0.0082202
    3019   153.57820   0.6083878   0.0005673   0.0257548   0.0082192
    3020   153.58600   0.6081600   0.0005675   0.0257226   0.0082185
    3021   153.59390   0.6079407   0.0005679   0.0256916   0.0082184
    3022   153.60170   0.6077643   0.0005681   0.0256686   0.0082188
    3023   153.60950   0.6076236   0.0005682   0.0256515   0.0082198
    3024   153.61730   0.6074983   0.0005681   0.0256350   0.0082212
    3025   153.62510   0.6074002   0.0005681   0.0256215   0.0082231
    3026   153.63290   0.6073475   0.0005680   0.0256156   0.0082255
    3027   153.64070   0.6073223   0.0005678   0.0256134   0.0082281
    3028   153.64850   0.6073048   0.0005677   0.0256104   0.0082301
    3029   153.65630   0.6072968   0.0005678   0.0256077   0.0082316
    3030   153.66410   0.6072944   0.0005678   0.0256049   0.0082331
    3031   153.67200   0.6072854   0.0005675   0.0255992   0.0082359
    3032   153.67980   0.6072780   0.0005668   0.0255928   0.0082409
    3033   153.68760   0.6072718   0.0005658   0.0255858   0.0082481
    3034   153.69540   0.6072589   0.0005646   0.0255765   0.0082566
    3035   153.70320   0.6072382   0.0005634   0.0255647   0.0082651
    3036   153.71100   0.6072174   0.0005622   0.0255525   0.0082727
    3037   153.71880   0.6072020   0.0005611   0.0255415   0.0082793
    3038   153.72660   0.6071795   0.0005600   0.0255289   0.0082851
    3039   153.73440   0.6071488   0.0005589   0.0255145   0.0082908
    3040   153.74240   0.6071233   0.0005577   0.0255016   0.0082971
    3041   153.75020   0.6071049   0.0005563   0.0254907   0.0083043
    3042   153.75800   0.6070793   0.0005549   0.0254783   0.0083125
    3043   153.76580   0.6070563   0.0005534   0.0254661   0.0083217
    3044   153.77360   0.6070592   0.0005518   0.0254599   0.0083317
    3045   153.78140   0.6070800   0.0005502   0.0254574   0.0083420
    3046   153.78920   0.6071052   0.0005487   0.0254551   0.0083520
    3047   153.79690   0.6071560   0.0005475   0.0254578   0.0083610
    3048   153.80470   0.6072396   0.0005464   0.0254671   0.0083684
    3049   153.81250   0.6073388   0.0005456   0.0254788   0.0083742
    3050   153.82050   0.6074542   0.0005450   0.0254928   0.0083786
    3051   153.82830   0.6075931   0.0005447   0.0255116   0.0083818
    3052   153.83610   0.6077460   0.0005445   0.0255329   0.0083844
    3053   153.84390   0.6079023   0.0005443   0.0255545   0.0083867
    3054   153.85170   0.6080581   0.0005440   0.0255756   0.0083891
    3055   153.85950   0.6082113   0.0005436   0.0255960   0.0083917
    3056   153.86730   0.6083625   0.0005432   0.0256160   0.0083944
    3057   153.87510   0.6085120   0.0005429   0.0256355   0.0083967
    3058   153.88290   0.6086633   0.0005426   0.0256557   0.0083985
    3059   153.89080   0.6088151   0.0005425   0.0256757   0.0083996
    3060   153.89860   0.6089622   0.0005425   0.0256950   0.0084002
    3061   153.90640   0.6091180   0.0005424   0.0257164   0.0084005
    3062   153.91420   0.6092772   0.0005423   0.0257388   0.0084004
    3063   153.92200   0.6094259   0.0005423   0.0257592   0.0083999
    3064   153.92980   0.6095639   0.0005424   0.0257774   0.0083991
    3065   153.93760   0.6097026   0.0005424   0.0257962   0.0083982
    3066   153.94540   0.6098408   0.0005424   0.0258154   0.0083975
    3067   153.95320   0.6099631   0.0005422   0.0258315   0.0083971
    3068   153.96110   0.6100758   0.0005419   0.0258458   0.0083969
    3069   153.96890   0.6101897   0.0005418   0.0258618   0.0083964
    3070   153.97670   0.6102960   0.0005418   0.0258773   0.0083953
    3071   153.98450   0.6103946   0.0005420   0.0258917   0.0083934
    3072   153.99230   0.6104952   0.0005422   0.0259071   0.0083905
    3073   154.00010   0.6105916   0.0005424   0.0259225   0.0083870
    3074   154.00790   0.6106745   0.0005428   0.0259359   0.0083838
    3075   154.01570   0.6107472   0.0005431   0.0259478   0.0083817
    3076   154.02350   0.6108256   0.0005430   0.0259607   0.0083803
    3077   154.03130   0.6109146   0.0005429   0.0259760   0.0083775
    3078   154.03920   0.6110061   0.0005437   0.0259918   0.0083719
    3079   154.04700   0.6111021   0.0005453   0.0260086   0.0083637
    3080   154.05480   0.6112180   0.0005470   0.0260289   0.0083532
    3081   154.06260   0.6113506   0.0005488   0.0260519   0.0083401
    3082   154.07040   0.6114816   0.0005515   0.0260739   0.0083238
    3083   154.07820   0.6116081   0.0005552   0.0260945   0.0083044
    3084   154.08600   0.6117470   0.0005586   0.0261170   0.0082835
    3085   154.09380   0.6118963   0.0005611   0.0261411   0.0082629
    3086   154.10160   0.6120255   0.0005635   0.0261613   0.0082438
    3087   154.10950   0.6121202   0.0005665   0.0261751   0.0082267
    3088   154.11730   0.6121881   0.0005691   0.0261845   0.0082130
    3089   154.12510   0.6122373   0.0005702   0.0261909   0.0082035
    3090   154.13290   0.6122588   0.0005699   0.0261927   0.0081991
    3091   154.14070   0.6122386   0.0005690   0.0261877   0.0082000
    3092   154.14850   0.6121701   0.0005681   0.0261748   0.0082050
    3093   154.15630   0.6120548   0.0005672   0.0261541   0.0082117
    3094   154.16410   0.6118984   0.0005663   0.0261265   0.0082180
    3095   154.17190   0.6117106   0.0005657   0.0260944   0.0082228
    3096   154.17990   0.6114897   0.0005654   0.0260573   0.0082259
    3097   154.18770   0.6112485   0.0005654   0.0260169   0.0082275
    3098   154.19550   0.6110049   0.0005650   0.0259768   0.0082291
    3099   154.20330   0.6107698   0.0005641   0.0259394   0.0082325
    3100   154.21110   0.6105374   0.0005627   0.0259035   0.0082394
    3101   154.21890   0.6103063   0.0005608   0.0258681   0.0082505
    3102   154.22670   0.6100867   0.0005586   0.0258355   0.0082650
    3103   154.23450   0.6098823   0.0005562   0.0258060   0.0082808
    3104   154.24230   0.6096973   0.0005540   0.0257805   0.0082957
    3105   154.25010   0.6095275   0.0005521   0.0257578   0.0083083
    3106   154.25800   0.6093637   0.0005507   0.0257360   0.0083186
    3107   154.26580   0.6092206   0.0005498   0.0257180   0.0083265
    3108   154.27360   0.6091019   0.0005490   0.0257053   0.0083326
    3109   154.28140   0.6089831   0.0005484   0.0256922   0.0083370
    3110   154.28920   0.6088577   0.0005482   0.0256772   0.0083396
    3111   154.29700   0.6087322   0.0005484   0.0256617   0.0083400
    3112   154.30480   0.6086161   0.0005489   0.0256476   0.0083382
    3113   154.31260   0.6085083   0.0005496   0.0256342   0.0083356
    3114   154.32040   0.6084200   0.0005501   0.0256233   0.0083333
    3115   154.32830   0.6083610   0.0005506   0.0256171   0.0083308
    3116   154.33610   0.6083266   0.0005515   0.0256139   0.0083277
    3117   154.34390   0.6083254   0.0005523   0.0256153   0.0083241
    3118   154.35170   0.6083640   0.0005531   0.0256225   0.0083198
    3119   154.35950   0.6084338   0.0005544   0.0256341   0.0083143
    3120   154.36730   0.6085338   0.0005558   0.0256494   0.0083074
    3121   154.37510   0.6086577   0.0005569   0.0256669   0.0083012
    3122   154.38290   0.6088104   0.0005575   0.0256886   0.0082980
    3123   154.39070   0.6089830   0.0005575   0.0257133   0.0082984
    3124   154.39860   0.6091522   0.0005571   0.0257359   0.0083021
    3125   154.40640   0.6093113   0.0005567   0.0257558   0.0083066
    3126   154.41420   0.6094677   0.0005567   0.0257748   0.0083096
    3127   154.42200   0.6096315   0.0005567   0.0257949   0.0083108
    3128   154.42980   0.6097967   0.0005573   0.0258150   0.0083103
    3129   154.43760   0.6099729   0.0005581   0.0258370   0.0083077
    3130   154.44540   0.6101613   0.0005585   0.0258613   0.0083053
    3131   154.45320   0.6103521   0.0005587   0.0258857   0.0083047
    3132   154.46100   0.6105370   0.0005589   0.0259090   0.0083047
    3133   154.46890   0.6107087   0.0005593   0.0259296   0.0083030
    3134   154.47670   0.6108547   0.0005600   0.0259456   0.0082991
    3135   154.48450   0.6109726   0.0005609   0.0259561   0.0082935
    3136   154.49230   0.6110647   0.0005620   0.0259614   0.0082867
    3137   154.50010   0.6111458   0.0005634   0.0259647   0.0082791
    3138   154.50790   0.6112269   0.0005649   0.0259682   0.0082703
    3139   154.51570   0.6112995   0.0005666   0.0259698   0.0082602
    3140   154.52350   0.6113754   0.0005685   0.0259716   0.0082491
    3141   154.53140   0.6114776   0.0005706   0.0259789   0.0082370
    3142   154.53920   0.6115832   0.0005725   0.0259873   0.0082249
    3143   154.54700   0.6116768   0.0005744   0.0259932   0.0082131
    3144   154.55480   0.6117670   0.0005762   0.0259989   0.0082024
    3145   154.56260   0.6118538   0.0005778   0.0260047   0.0081930
    3146   154.57040   0.6119246   0.0005792   0.0260081   0.0081850
    3147   154.57820   0.6119805   0.0005804   0.0260093   0.0081780
    3148   154.58600   0.6120258   0.0005813   0.0260095   0.0081716
    3149   154.59390   0.6120603   0.0005822   0.0260086   0.0081655
    3150   154.60170   0.6120866   0.0005831   0.0260075   0.0081594
    3151   154.60950   0.6121012   0.0005839   0.0260051   0.0081533
    3152   154.61730   0.6121091   0.0005847   0.0260023   0.0081473
    3153   154.62510   0.6121243   0.0005854   0.0260025   0.0081415
    3154   154.63290   0.6121424   0.0005861   0.0260050   0.0081359
    3155   154.64070   0.6121450   0.0005867   0.0260054   0.0081306
    3156   154.64850   0.6121270   0.0005876   0.0260027   0.0081253
    3157   154.65640   0.6120931   0.0005886   0.0259981   0.0081199
    3158   154.66420   0.6120473   0.0005894   0.0259923   0.0081148
    3159   154.67200   0.6119867   0.0005900   0.0259846   0.0081102
    3160   154.67980   0.6119063   0.0005904   0.0259738   0.0081064
    3161   154.68760   0.6118166   0.0005909   0.0259624   0.0081031
    3162   154.69540   0.6117263   0.0005915   0.0259520   0.0080999
    3163   154.70320   0.6116293   0.0005921   0.0259406   0.0080963
    3164   154.71100   0.6115361   0.0005929   0.0259304   0.0080922
    3165   154.71890   0.6114561   0.0005937   0.0259234   0.0080877
    3166   154.72670   0.6113885   0.0005947   0.0259189   0.0080831
    3167   154.73450   0.6113269   0.0005957   0.0259158   0.0080786
    3168   154.74230   0.6112652   0.0005964   0.0259130   0.0080752
    3169   154.75010   0.6112030   0.0005968   0.0259105   0.0080739
    3170   154.75790   0.6111374   0.0005968   0.0259081   0.0080756
    3171   154.76570   0.6110622   0.0005962   0.0259044   0.0080805
    3172   154.77360   0.6109748   0.0005949   0.0258994   0.0080888
    3173   154.78140   0.6108649   0.0005931   0.0258905   0.0080995
    3174   154.78920   0.6107256   0.0005911   0.0258764   0.0081116
    3175   154.79700   0.6105716   0.0005892   0.0258606   0.0081233
    3176   154.80480   0.6104143   0.0005876   0.0258457   0.0081331
    3177   154.81260   0.6102353   0.0005863   0.0258272   0.0081401
    3178   154.82040   0.6100205   0.0005855   0.0258012   0.0081444
    3179   154.82820   0.6098006   0.0005852   0.0257744   0.0081459
    3180   154.83610   0.6096004   0.0005852   0.0257531   0.0081452
    3181   154.84390   0.6094074   0.0005852   0.0257333   0.0081437
    3182   154.85170   0.6092046   0.0005851   0.0257109   0.0081435
    3183   154.85950   0.6090039   0.0005846   0.0256879   0.0081454
    3184   154.86730   0.6088293   0.0005838   0.0256701   0.0081487
    3185   154.87510   0.6086746   0.0005830   0.0256559   0.0081528
    3186   154.88290   0.6085271   0.0005823   0.0256416   0.0081555
    3187   154.89070   0.6083901   0.0005824   0.0256277   0.0081543
    3188   154.89850   0.6082684   0.0005834   0.0256152   0.0081484
    3189   154.90640   0.6081652   0.0005848   0.0256046   0.0081397
    3190   154.91420   0.6080945   0.0005862   0.0255985   0.0081310
    3191   154.92200   0.6080539   0.0005875   0.0255966   0.0081235
    3192   154.92980   0.6080315   0.0005886   0.0255959   0.0081172
    3193   154.93760   0.6080474   0.0005896   0.0256011   0.0081118
    3194   154.94540   0.6080985   0.0005905   0.0256117   0.0081073
