"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.01915e-01	5.55077e-18	8.32563e-19	0.00000e+00	6.44225e-01	2.57690e-01	-8.75754e-01	-2.89832e-01	1.00632e-01	1.10000e-01
9.01855e-01	-1.38362e-19	-8.32737e-19	0.00000e+00	6.44183e-01	2.57673e-01	-8.76289e-01	-2.86101e-01	1.00944e-01	1.10000e-01
9.01806e-01	-2.49759e-18	6.95277e-20	0.00000e+00	6.44148e-01	2.57659e-01	-8.76727e-01	-2.82339e-01	1.01242e-01	1.10000e-01
9.01761e-01	3.88620e-18	1.80439e-18	0.00000e+00	6.44115e-01	2.57646e-01	-8.77128e-01	-2.78547e-01	1.01525e-01	1.10000e-01
9.01715e-01	-2.35943e-18	2.77729e-19	0.00000e+00	6.44083e-01	2.57633e-01	-8.77534e-01	-2.74725e-01	1.01793e-01	1.10000e-01
9.01669e-01	2.35846e-18	6.94236e-20	0.00000e+00	6.44050e-01	2.57620e-01	-8.77946e-01	-2.70873e-01	1.02047e-01	1.10000e-01
9.01625e-01	-4.16611e-19	1.38778e-19	0.00000e+00	6.44018e-01	2.57607e-01	-8.78344e-01	-2.66992e-01	1.02286e-01	1.10000e-01
9.01582e-01	-1.39125e-19	-9.01848e-19	0.00000e+00	6.43988e-01	2.57595e-01	-8.78726e-01	-2.63081e-01	1.02511e-01	1.10000e-01
9.01539e-01	-2.21982e-18	-4.85723e-19	0.00000e+00	6.43957e-01	2.57583e-01	-8.79112e-01	-2.59143e-01	1.02721e-01	1.10000e-01
9.01498e-01	1.25025e-18	6.94028e-19	0.00000e+00	6.43927e-01	2.57571e-01	-8.79483e-01	-2.55176e-01	1.02916e-01	1.10000e-01
9.01458e-01	3.46903e-18	7.63209e-19	0.00000e+00	6.43899e-01	2.57560e-01	-8.79837e-01	-2.51181e-01	1.03096e-01	1.10000e-01
9.01417e-01	-1.80370e-18	2.08271e-19	0.00000e+00	6.43869e-01	2.57548e-01	-8.80211e-01	-2.47159e-01	1.03262e-01	1.10000e-01
