"Density"	"Momentum:0"	"Momentum:1"	"Momentum:2"	"StagnationEnergy"	"Pressure"	"$C_p$"	"Points:0"	"Points:1"	"Points:2"
9.21108e-01	-2.22977e-20	-4.68113e-19	0.00000e+00	6.57934e-01	2.63174e-01	-7.04395e-01	-9.77993e-02	9.93587e-02	2.64000e-02
9.21206e-01	-2.05491e-18	-7.51600e-19	0.00000e+00	6.58004e-01	2.63202e-01	-7.03520e-01	-9.32265e-02	9.90632e-02	2.64000e-02
9.21269e-01	-1.13302e-18	1.77503e-19	0.00000e+00	6.58049e-01	2.63220e-01	-7.02959e-01	-8.86427e-02	9.87555e-02	2.64000e-02
9.21332e-01	-1.31788e-18	-5.58923e-19	0.00000e+00	6.58094e-01	2.63238e-01	-7.02399e-01	-8.40487e-02	9.84358e-02	2.64000e-02
9.21420e-01	1.11757e-18	6.53388e-19	0.00000e+00	6.58157e-01	2.63263e-01	-7.01604e-01	-7.94449e-02	9.81043e-02	2.64000e-02
9.21533e-01	-1.31390e-18	3.85260e-19	0.00000e+00	6.58238e-01	2.63295e-01	-7.00595e-01	-7.48318e-02	9.77611e-02	2.64000e-02
9.21650e-01	-2.64288e-18	4.70056e-19	0.00000e+00	6.58322e-01	2.63329e-01	-6.99546e-01	-7.02100e-02	9.74064e-02	2.64000e-02
9.21747e-01	-3.74158e-19	-5.51244e-19	0.00000e+00	6.58391e-01	2.63356e-01	-6.98688e-01	-6.55800e-02	9.70403e-02	2.64000e-02
9.21809e-01	1.69148e-18	1.96470e-19	0.00000e+00	6.58435e-01	2.63374e-01	-6.98136e-01	-6.09422e-02	9.66630e-02	2.64000e-02
9.21859e-01	-3.69902e-19	7.51507e-19	0.00000e+00	6.58471e-01	2.63388e-01	-6.97689e-01	-5.62973e-02	9.62746e-02	2.64000e-02
